Taxonomy ID,Domain,Status,Proposal Name,Genome Name,Taxon Object ID,NCBI Taxon ID,RefSeq Project ID,GenBank Project ID,Phylum,Class,Order,Family,Genus,Species,Strain,Sequencing Center,IMG Submission ID,GOLD ID,Biotic Relationships,Body Site,Body Subsite,Cell Arrangement,Cell Shape,Diseases,Energy Source,Ecosystem,Ecosystem Category,Ecosystem Type,Ecosystem Subtype,Isolation,Specific Ecosystem,Motility,Metabolism,Oxygen Requirement,Phenotype,Salinity,Sporulation,Temperature Range,Genome Size,Gene Count,16S rRNA Count,Paralogs Count,Paralogs %,KEGG Count,KEGG %,MetaCyc Count,MetaCyc %,IMG Pathwawy Count,IMG Pathway %
640069326,Archaea,Finished,Pyrobaculum,Pyrobaculum calidifontis JCM 11548,640069326,410359,58787,18111,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,calidifontis,JCM 11548,DOE Joint Genome Institute,,Gc00517,Free living,,,,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Facultative,Non-Pathogen,,Nonsporulating,Hyperthermophile,2009313,2213,1,268,12.11,614,27.75,396,17.89,179,8.09
646564573,Archaea,Finished,Comparative genomics of the Archaea,"Staphylothermus hellenicus P8, DSM 12710",646564573,591019,45893,33683,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Staphylothermus,hellenicus,DSM 12710,DOE Joint Genome Institute,,Gc01350,Free living,,,Clusters,Coccus-shaped,None,Heterotroph,,,,,Free living,,Nonmotile,,Anaerobe,,,Nonsporulating,Hyperthermophile,1580347,1716,1,98,5.71,432,25.17,247,14.39,80,4.66
640069332,Archaea,Finished,Diverse archaeal organisms,"Staphylothermus marinus F1, DSM 3639",640069332,399550,58719,17449,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Staphylothermus,marinus,F1,DOE Joint Genome Institute,,Gc00511,Free living,,,,Coccus-shaped,None,Heterotroph,,,,,Free living,,Nonmotile,,Anaerobe,Non-Pathogen,,Nonsporulating,Hyperthermophile,1570485,1659,1,100,6.03,445,26.82,253,15.25,116,6.99
638154517,Archaea,Finished,zzz,Sulfolobus acidocaldarius DSM 639,638154517,330779,58379,13935,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,acidocaldarius,DSM 639,"Epidauros Biotechnologie AG, Univ of Copenhagen",,Gc00273,Free living,,,Singles,Coccus-shaped,None,Lithotroph,,,,,Free living,,Nonmotile,Sulfur oxidizer,Obligate aerobe,Acidophile,,Nonsporulating,Thermophile,2225959,2343,1,296,12.63,635,27.1,449,19.16,229,9.77
650377981,Archaea,Finished,zzz,Sulfolobus islandicus HVE10/4,650377981,930943,,60481,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,islandicus,HVE10/4,Univ of Copenhagen,,,,,,,,,,,,,,,,,,,,,,,2655201,2826,1,84,2.97,682,24.13,447,15.82,29,1.03
646311959,Archaea,Finished,zzz,Sulfolobus islandicus L.D.8.5,646311959,425944,43679,18803,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,islandicus,L.D.8.5,DOE Joint Genome Institute,,Gc01195,Free living,,,Singles,Coccus-shaped,None,Lithotroph,,,,,Free living,,Nonmotile,,Aerobe,Acidophile,,Nonsporulating,Hyperthermophile,2748647,2996,1,595,19.86,595,19.86,386,12.88,29,0.97
643692044,Archaea,Finished,zzz,Sulfolobus islandicus L.S.2.15,643692044,429572,58871,18987,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,islandicus,L.S.2.15,DOE Joint Genome Institute,,Gc00989,Free living,,,Singles,Coccus-shaped,None,Heterotroph,,,,,Free living,,Nonmotile,,Aerobe,Acidophile,,Nonsporulating,Hyperthermophile,2736272,3068,1,584,19.04,681,22.2,450,14.67,223,7.27
643692045,Archaea,Finished,zzz,Sulfolobus islandicus M.14.25,643692045,427317,58849,18871,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,islandicus,M.14.25,DOE Joint Genome Institute,,Gc00992,Free living,,,Singles,Coccus-shaped,None,Heterotroph,,,,,Free living,,Nonmotile,,Aerobe,Acidophile,,Nonsporulating,Hyperthermophile,2608832,2900,1,505,17.41,678,23.38,443,15.28,221,7.62
643692046,Archaea,Finished,zzz,Sulfolobus islandicus M.16.27,643692046,427318,58851,18873,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,islandicus,M.16.27,DOE Joint Genome Institute,,Gc00996,Free living,,,Singles,Coccus-shaped,None,Heterotroph,,,,,Free living,,Nonmotile,,Aerobe,Acidophile,,Nonsporulating,Hyperthermophile,2692402,2956,1,513,17.35,682,23.07,451,15.26,225,7.61
643692047,Archaea,Finished,zzz,Sulfolobus islandicus M.16.4,643692047,426118,58841,18807,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,islandicus,M.16.4,DOE Joint Genome Institute,,Gc01006,Free living,,,Singles,Coccus-shaped,None,Lithotroph,,,,,Free living,,Nonmotile,,Aerobe,Acidophile,,Nonsporulating,Thermophile,2586647,2869,1,452,15.75,670,23.35,442,15.41,223,7.77
650377982,Archaea,Finished,zzz,Sulfolobus islandicus REY15A,650377982,930945,,60485,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,islandicus,REY15A,Chinese Academy of Sciences,,,,,,,,,,,,,,,,,,,,,,,2522992,2753,1,93,3.38,654,23.76,430,15.62,26,0.94
643692048,Archaea,Finished,zzz,Sulfolobus islandicus Y.G.57.14,643692048,439386,58923,19487,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,islandicus,Y.G.57.14,DOE Joint Genome Institute,,Gc00997,Free living,,,Singles,Coccus-shaped,None,Heterotroph,,,,,Free living,,Nonmotile,,Facultative,Acidophile,,Nonsporulating,Hyperthermophile,2702058,3079,1,644,20.92,672,21.83,446,14.49,223,7.24
643692049,Archaea,Finished,zzz,Sulfolobus islandicus Y.N.15.51,643692049,419942,58825,18651,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,islandicus,Y.N.15.51,DOE Joint Genome Institute,,Gc00995,Free living,,,Singles,Coccus-shaped,None,Heterotroph,,,,,Free living,,Nonmotile,,Facultative,Acidophile,,Nonsporulating,Hyperthermophile,2854410,3318,1,781,23.54,680,20.49,459,13.83,227,6.84
646862347,Archaea,Finished,Obsidian Hot Spring Microbial Community Genomics,Sulfolobus solfataricus 98/2,646862347,555311,,30989,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,solfataricus,98/2,DOE Joint Genome Institute,,Gc01174,Free living,,,Singles,Coccus-shaped,None,Lithotroph,,,,,Free living,,Motile,Sulfur metabolizing,Obligate aerobe,Acidophile,,Nonsporulating,Hyperthermophile,2668974,2728,1,521,19.1,651,23.86,427,15.65,186,6.82
649990020,Archaea,Draft,zzz,Sulfolobus solfataricus 98/2,649990020,555311,55849,33849,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,solfataricus,98/2,Washington State Univ,,,,,,,,,,,,,,,,,,,,,,,2680466,3150,1,221,7.02,724,22.98,484,15.37,159,5.05
638154518,Archaea,Finished,zzz,Sulfolobus solfataricus P2,638154518,273057,57721,108,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,solfataricus,P2,"Canadian Bioinformatics Resource, European Union",,Gc00057,Free living,,,Singles,Coccus-shaped,None,Lithotroph,,,,,Free living,,Motile,Sulfur metabolizing,Obligate aerobe,Acidophile,,Nonsporulating,Hyperthermophile,2992245,3141,1,881,28.05,706,22.48,471,15,257,8.18
638154519,Archaea,Finished,zzz,"Sulfolobus tokodaii 7, JCM 10545",638154519,273063,57807,246,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,tokodaii,str. 7,NITE,,Gc00061,Free living,,,,Coccus-shaped,None,Lithotroph,,,,,Free living,,Nonmotile,Sulfur metabolizing,Aerobe,Acidophile,,Nonsporulating,Hyperthermophile,2694756,2982,1,535,17.94,632,21.19,435,14.59,236,7.91
649633103,Archaea,Finished,zzz,Thermococcus barophilus MP,649633103,391623,54733,19379,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,barophilus,MP,"J. Craig Venter Institute, Prokaria",,,,,,,,,,,,,,,,,,,,,,,2010078,2257,1,36,1.6,538,23.84,337,14.93,159,7.04
644736411,Archaea,Finished,zzz,Thermococcus gammatolerans EJ3,644736411,593117,59389,33671,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,gammatolerans,EJ3,"Genoscope, Univ Paris-SUD",,Gc01034,Free living,,,,Coccus-shaped,None,Organotroph,,,,,Free living,,Motile,,Anaerobe,Radiation resistant,,Nonsporulating,Hyperthermophile,2045438,2206,1,269,12.19,557,25.25,330,14.96,146,6.62
638154520,Archaea,Finished,zzz,Thermococcus kodakarensis KOD1,638154520,69014,58225,13213,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,kodakaraensis,KOD1,"Kwansei Gakuin Univ, Kyoto Univ",,Gc00248,Free living,,,,Coccus-shaped,None,Heterotroph,,,,,Free living,,Motile,,Anaerobe,,,Nonsporulating,Hyperthermophile,2088737,2428,1,311,12.81,573,23.6,340,14,173,7.13
643348580,Archaea,Finished,zzz,Thermococcus onnurineus NA1,643348580,523850,59043,20773,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,onnurineus,NA1,KORDI,,Gc00859,Free living,,,,Coccus-shaped,None,Heterotroph,,,,,Free living,,Motile,,Anaerobe,,,Nonsporulating,Hyperthermophile,1847607,2027,1,247,12.19,528,26.05,311,15.34,143,7.05
644736412,Archaea,Finished,zzz,Thermococcus sibiricus MM 739,644736412,604354,59399,34531,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,sibiricus,MM 739,Center of Bioengineering,,Gc01009,Free living,,,,Coccus-shaped,None,Organotroph,,,,,Free living,,Motile,,Anaerobe,,,Nonsporulating,Hyperthermophile,1845800,2085,1,261,12.52,550,26.38,328,15.73,145,6.95
641522657,Archaea,Finished,Pyrobaculum,Thermoproteus neutrophilus V24Sta,641522657,444157,58421,15645,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Thermoproteus,neutrophilus,V24Sta,DOE Joint Genome Institute,,Gc00753,Free living,,,,Rod-shaped,None,Autotroph,,,,,Free living,,Nonmotile,,Anaerobe,,,Nonsporulating,Hyperthermophile,1769823,2053,1,201,9.79,574,27.96,353,17.19,165,8.04
646564583,Archaea,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),"Thermosphaera aggregans M11TL, DSM 11486",646564583,633148,48993,36571,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Thermosphaera,aggregans,DSM 11486,"DOE Joint Genome Institute, DSMZ",,Gc01275,Free living,,,"Singles, Chains, Pairs",Coccus-shaped,None,Heterotroph,,,,,Free living,,Motile,,Anaerobe,,,Nonsporulating,Hyperthermophile,1316595,1457,1,79,5.42,409,28.07,218,14.96,74,5.08
648028062,Archaea,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Vulcanisaeta distributa DSM 14429,648028062,572478,52827,32589,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Vulcanisaeta,distributa,DSM 14429,"DOE Joint Genome Institute, DSMZ",,Gc01374,Free living,,,,Rod-shaped,None,Heterotroph,,,,,Free living,,Nonmotile,,Anaerobe,,,,Hyperthermophile,2374137,2592,1,316,12.19,513,19.79,352,13.58,142,5.48
641228474,Bacteria,Finished,zzz,Acaryochloris marina MBIC11017,641228474,329726,58167,12997,Cyanobacteria,Cyanophyceae,Synechococcales,Acaryochloridaceae,Acaryochloris,marina,MBIC11017,"Arizona State Univ, TGen, Washington Univ",,Gc00667,Symbiotic,,,Singles,Sphere-shaped,None,Photosynthetic,,,,,Symbiotic,,,,Aerobe,"Non-Pathogen, Symbiont",,,Mesophile,8361599,8488,2,2772,32.66,1252,14.75,795,9.37,328,3.86
648028002,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),"Acetohalobium arabaticum Z-7288, DSM 5501",648028002,574087,51423,32769,Firmicutes,Clostridia,Halanaerobiales,Halobacteroidaceae,Acetohalobium,arabaticum,DSM 5501,"DOE Joint Genome Institute, DSMZ",,Gc01329,Free living,,,,Rod-shaped,None,"Chemolithotroph, Organotroph, Methylotroph",,,,,Free living,,Motile,Acetogenic,Anaerobe,,Halophile,Nonsporulating,Mesophile,2469596,2438,5,502,20.59,728,29.86,471,19.32,159,6.52
644736322,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),"Acidimicrobium ferrooxidans ICP, DSM 10331",644736322,525909,59215,29525,Actinobacteria,Actinobacteria,Acidimicrobiales,Acidimicrobiaceae,Acidimicrobium,ferrooxidans,"ICP, DSM 10331","DOE Joint Genome Institute, DSMZ",,Gc01023,Free living,,,,Rod-shaped,None,Autotroph,,,,,Free living,,Motile,Iron oxidizer,Aerobe,Acidophile,,Nonsporulating,Thermophile,2158157,2092,2,195,9.32,759,36.28,490,23.42,236,11.28
640427101,Bacteria,Finished,zzz,Acidiphilium cryptum JF-5,640427101,349163,58447,15753,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidiphilium,cryptum,JF-5,DOE Joint Genome Institute,,Gc00559,Free living,,,,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,Iron reducer,Aerobe,"Acidophile, Non-Pathogen",,,Mesophile,3963080,3701,2,715,19.32,1243,33.59,801,21.64,323,8.73
643348501,Bacteria,Finished,zzz,Acidithiobacillus ferrooxidans ATCC 23270,643348501,243159,57649,53,Proteobacteria,Gammaproteobacteria,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,ferrooxidans,ATCC 23270,J. Craig Venter Institute,,Gc00911,Free living,,,,Rod-shaped,None,Obligate chemoautolithotroph,,,,,Free living,,Motile,Iron oxidizer,Obligate aerobe,Acidophile,,Nonsporulating,Mesophile,2982397,3234,2,461,14.25,855,26.44,573,17.72,215,6.65
642555101,Bacteria,Finished,zzz,Acidithiobacillus ferrooxidans ATCC 53993,642555101,380394,58613,16689,Proteobacteria,Gammaproteobacteria,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,ferrooxidans,ATCC 53993,DOE Joint Genome Institute,,Gc00855,Free living,,,,Spiral-shaped,None,Obligate chemoautolithotroph,,,,,Free living,,Motile,Iron oxidizer,Obligate aerobe,Acidophile,,Nonsporulating,Mesophile,2885038,2951,2,620,21.01,866,29.35,581,19.69,241,8.17
643692001,Bacteria,Finished,zzz,Acidobacterium capsulatum ATCC 51196,643692001,240015,59127,28085,Acidobacteria,Acidobacteria,Acidobacteriales,Acidobacteriaceae,Acidobacterium,capsulatum,ATCC 51196,"J. Craig Venter Institute, Los Alamos National Lab, Los Alamos National Laboratory",,Gc00956,Free living,,,Singles,Rod-shaped,None,"Heterotroph, Chemoorganotroph",,,,,Free living,,Nonmotile,,Aerobe,Acidophile,,Nonsporulating,Mesophile,4127356,3425,1,350,10.22,915,26.72,625,18.25,235,6.86
649633002,Bacteria,Finished,zzz,Acidobacterium sp. MP5ACTX9,649633002,696844,50551,47621,Acidobacteria,Acidobacteria,Acidobacteriales,Acidobacteriaceae,Granulicella,sp.,MP5ACTX9,DOE Joint Genome Institute,,,,,,,,,,,,,,,,,,,,,,,5503984,4757,1,243,5.11,1009,21.21,662,13.92,205,4.31
650377901,Bacteria,Finished,zzz,Acinetobacter baumannii 1656-2,650377901,696749,,42153,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,baumannii,1656-2,Kyungpook National University|Genotech corp.,,,,,,,,,,,,,,,,,,,,,,,4023106,3913,6,193,4.93,1060,27.09,732,18.71,20,0.51
643348502,Bacteria,Finished,zzz,Acinetobacter baumannii AB0057,643348502,480119,59083,21111,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,baumannii,AB0057,Case Western Reserve Univ,,Gc00885,Free living,Blood,,Singles,Rod-shaped,"Pneumonia, Nosocomial infection","Heterotroph, Chemoheterotroph",,,,,Free living,,Nonmotile,,Aerobe,Pathogen,,Nonsporulating,Mesophile,4059242,3892,6,711,18.27,1075,27.62,735,18.88,175,4.5
648276604,Bacteria,Draft,zzz,Acinetobacter baumannii AB056,648276604,710094,50769,43427,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,baumannii,AB056,Case Western Reserve University,,Gi05918,Free living,Blood,,Singles,Rod-shaped,"Nosocomial infection, Pneumonia","Heterotroph, Chemoheterotroph",,,,,Free living,,Nonmotile,,Anaerobe,Pathogen,,Nonsporulating,Mesophile,3844254,4106,2,658,16.03,1126,27.42,756,18.41,21,0.51
643348503,Bacteria,Finished,zzz,Acinetobacter baumannii AB307-0294,643348503,557600,59271,30993,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,baumannii,AB307-0294,COE SUNY-Buffalo,,Gc00894,Free living,Blood,,Singles,Rod-shaped,Nosocomial infection,"Heterotroph, Chemoheterotroph",,,,,Free living,,Nonmotile,,Aerobe,"MDR (Multi-drug resistant), MDR (Multi-drug resistant), MDR (Multi-drug resistant), MDR (Multi-drug resistant), Pathogen",,Nonsporulating,Mesophile,3760981,3542,6,517,14.6,1048,29.59,720,20.33,176,4.97
645058757,Bacteria,Draft,zzz,Acinetobacter baumannii AB900,645058757,557601,55405,30995,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,baumannii,AB900,COE SUNY-Buffalo,,Gi03648,Free living,Gastrointestinal tract,,Singles,Rod-shaped,Nosocomial infection,"Chemoheterotroph, Heterotroph",,,,,Free living,,Nonmotile,,Aerobe,Pathogen,,Nonsporulating,Mesophile,3910877,3783,1,568,15.01,1040,27.49,704,18.61,38,1
642555102,Bacteria,Finished,zzz,Acinetobacter baumannii ACICU,642555102,405416,58765,17827,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,baumannii,ACICU,CNR - National Research Council,,Gc00810,Free living,,,Singles,Rod-shaped,"Pneumonia, Nosocomial infection","Chemoheterotroph, Heterotroph",,,,,Free living,,Nonmotile,,Aerobe,Pathogen,,Nonsporulating,Mesophile,3996692,3841,6,616,16.04,1067,27.78,732,19.06,275,7.16
640069301,Bacteria,Finished,zzz,Acinetobacter baumannii ATCC 17978,640069301,400667,58731,17477,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,baumannii,ATCC 17978,Yale Univ,,Gc00522,Free living,,,Singles,Rod-shaped,"Meningitis, Pneumonia, Septicemia, Nocosomial infection","Chemoheterotroph, Heterotroph",,,,,Free living,,Nonmotile,,Aerobe,Pathogen,,Nonsporulating,Mesophile,4001457,3464,5,440,12.7,1054,30.43,724,20.9,284,8.2
647533101,Bacteria,Draft,Human Microbiome Project (HMP) Reference Genomes,Acinetobacter baumannii ATCC 19606,647533101,575584,40853,38509,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,baumannii,ATCC 19606,Broad Institute,,Gi03422,Free living,Urogenital tract,Urinary tract,Singles,Rod-shaped,"Nosocomial infection, Pneumonia","Heterotroph, Chemoheterotroph",,,,,Free living,,Nonmotile,,Anaerobe,Pathogen,,Nonsporulating,Mesophile,3971516,3832,1,582,15.19,1040,27.14,704,18.37,31,0.81
641522602,Bacteria,Finished,zzz,Acinetobacter baumannii AYE,641522602,509173,61637,28921,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,baumannii,AYE,Genoscope,,Gc00732,Free living,,,Singles,Rod-shaped,"Pneumonia, Nocosomial infection","Heterotroph, Chemoheterotroph",,,,,Free living,,Nonmotile,Prototrophic,Aerobe,"Pathogen, MDR (Multi-drug resistant), Antibiotic resistant, MDR (Multi-drug resistant), MDR (Multi-drug resistant), MDR (Multi-drug resistant), MDR (Multi-drug resistant), MDR (Multi-drug resistant), MDR (Multi-drug resistant), MDR (Multi-drug resistant)",,Nonsporulating,Mesophile,4048735,3813,6,662,17.36,1081,28.35,737,19.33,299,7.84
641522603,Bacteria,Finished,zzz,Acinetobacter baumannii SDF,641522603,509170,61601,13001,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,baumannii,SDF,Genoscope,,Gc00730,Free living,,,Singles,Rod-shaped,"Nosocomial infection, Pneumonia","Heterotroph, Chemoheterotroph",,,,,Free living,,Nonmotile,,Aerobe,Pathogen,,Nonsporulating,Mesophile,3477996,3062,5,588,19.2,849,27.73,590,19.27,272,8.88
650377902,Bacteria,Finished,zzz,Acinetobacter baumannii TCDC-AB0715,650377902,980514,,62279,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,baumannii,TCDC-AB0715,Taiwan Centers for Disease Control,,,,,,,,,,,,,,,,,,,,,,,4210417,4003,4,104,2.6,1066,26.63,731,18.26,19,0.47
637000002,Bacteria,Finished,zzz,Acinetobacter baylyi ADP1,637000002,62977,61597,12352,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,sp.,ADP1,Genoscope,,Gc00201,Free living,,,,Rod-shaped,Nosocomial infection,"Chemoheterotroph, Heterotroph",,,,,Free living,,Nonmotile,,Aerobe,Pathogen,,Nonsporulating,Mesophile,3598621,3433,7,435,12.67,1059,30.85,728,21.21,344,10.02
650377903,Bacteria,Finished,zzz,Acinetobacter calcoaceticus PHEA-2,650377903,871585,,51267,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,calcoaceticus,PHEA-2,Chinese Academy of Agricultural Sciences,,,,,,,,,,,,,,,,,,,,,,,3862530,3674,2,82,2.23,1125,30.62,773,21.04,23,0.63
646206267,Bacteria,Draft,Human Microbiome Project (HMP) Reference Genomes,Acinetobacter calcoaceticus RUH2202,646206267,575585,41505,38337,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,calcoaceticus,RUH2202,Broad Institute,,Gi03421,Free living,Skin,,,Rod-shaped,Nosocomial infection,"Heterotroph, Chemoheterotroph",,,,,Free living,,Nonmotile,,Aerobe,Pathogen,,Nonsporulating,Mesophile,3881790,3632,1,544,14.98,1041,28.66,717,19.74,33,0.91
648028004,Bacteria,Finished,zzz,Acinetobacter sp. DR1,648028004,436717,50119,46105,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,sp.,DR1,"Division of Environmental Science and Ecological Engineering, Korea University",,Gc01321,Free living,,,Singles,Rod-shaped,None,"Chemoheterotroph, Heterotroph",,,,,Free living,,Motile,,Aerobe,Non-Pathogen,,Nonsporulating,Mesophile,4152543,3963,6,645,16.28,1091,27.53,737,18.6,24,0.61
644736323,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),"Actinosynnema mirum 101, DSM 43827",644736323,446462,58951,19705,Actinobacteria,Actinobacteria,Actinomycetales,Actinosynnemataceae,Actinosynnema,mirum,"101, DSM 43827","DOE Joint Genome Institute, DSMZ",,Gc01024,Free living,,,,,None,Chemoorganotroph,,,,,Free living,,Nonmotile,Nocardicin A producer,Aerobe,,,Sporulating,Mesophile,8248144,7176,5,1402,19.54,1477,20.58,936,13.04,378,5.27
645951844,Bacteria,Draft,Human Microbiome Project (HMP) Reference Genomes,Aeromicrobium marinum DSM 15272,645951844,585531,55873,34545,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Aeromicrobium,marinum,DSM 15272,BCM-HGSC,,Gi02604,Free living,Oral,,,Coccus-shaped,,Heterotroph,,,,,Free living,,,,Microaerophilic,,,,Mesophile,2585197,3625,1,314,8.66,575,15.86,378,10.43,149,4.11
639633004,Bacteria,Finished,zzz,Aeromonas hydrophila hydrophila ATCC 7966,639633004,380703,58617,16697,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,hydrophila,subsp. hydrophila ATCC 7966,Univ of Maryland,,Gc00456,Free living,,,"Chains, Pairs, Singles",Rod-shaped,"Septicemia, Food poisoning, Gastroenteritis",Heterotroph,,,,,Free living,,Motile,,Facultative,Pathogen,,,Mesophile,4744448,4321,10,527,12.2,1392,32.21,836,19.35,378,8.75
