taxon_oid,Domain,Status,Proposal Name,Genome Name,Taxon Object ID,NCBI Taxon ID,RefSeq Project ID,GenBank Project ID,Phylum,Class,Order,Family,Genus,Species,Strain,Sequencing Center,Funding Agency,Add Date,Is Public,IMG Release,IMG Product Assignment,IMG Submission ID,GOLD ID,Biotic Relationships,Body Site,Body Subsite,Cell Arrangement,Cell Shape,Diseases,Energy Source,Energy Category,Ecosystem,Ecosystem Category,Ecosystem Type,Ecosystem Subtype,Isolation,Specific Ecosystem,Gram Staining,Host Name,Host Gender,Motility,Metabolism,Oxygen Requirement,Broad Oxygen Requirement,Phenotype,Relevance,Salinity,Sporulation,Temperature Range,IMG Sample Id,IMG Project Id,Scaffold Count,CRISPR Count,GC Count,GC %,Coding Base Count,Genome Size,Gene Count,CDS Count,CDS %,RNA Count,rRNA Count,5S rRNA Count,16S rRNA Count,18S rRNA Count,23S rRNA Count,28S rRNA Count,tRNA Count,Other RNA Count,Fused Count,Fused %,Fusion Component Count,Fusion component %,Pseudo Count,Pseudo %,Unchar Count,Unchar %,Obsolete Count,Obsolete %,Revised Count,Revised %,w/ Func Pred Count,w/ Func Pred %,w/o Func Pred Sim Count,w/o Func Pred Sim %,w/o Func Pred No Sim Count,w/o Func Pred No Sim %,Signal Peptide Count,Signal Peptide %,Transmembrane Count,Transmembrane %,Orthologs Count,Orthologs %`,Paralogs Count,Paralogs %,Ortholog Group Count,Paralog Group Count,SwissProt Count,SwissProt %,Not SwissProt Count,Not SwissProt %,SEED Count,SEED %,Not SEED Count,Not SEED %,COG Count,COG %,KOG Count,KOG %,Pfam Count,Pfam %,TIGRfam Count,TIGRfam %,COG Cluster Count,KOG Cluster Count,Pfam Cluster Count,TIGRfam Cluster Count,InterPro Count,InterPro %,Enzyme Count,Enzyme %,TC Count,TC %,KEGG Count,KEGG %,Not KEGG Count,Not KEGG %,KO Count,KO %,Not KO Count,Not KO %,MetaCyc Count,MetaCyc %,Not MetaCyc Count,Not MetaCyc %,IMG Term Count,IMG Term %,IMG Pathwawy Count,IMG Pathway %,IMG Parts List Count,IMG Parts List %,Chromosomal Cassette Gene Count,Chromosomal Cassette Gene %,Chromosomal Cassette Count,KEGG ID,Has ATP 6PFK,Has Ppi 6PFK,Has ADP 6PFK,Has ATP 1PFK,Has Any 6PFK,Has EDD,Has EDA,Has ED Genes,Has EMP Glycolysis,Has ED Pathway,Has SemiP ED Pathway,Has SLP Bypass EMP
640069314,Archaea,Finished,Hyperthermus butylicus DSM 5456,Hyperthermus butylicus DSM 5456,640069314,415426,57755,208,Crenarchaeota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,Hyperthermus,butylicus,DSM 5456,"Epidauros Biotechnologie AG, Univ of Copenhagen",European Union,2007-04-13,Yes,IMG/W 2.2,zzz,zzz,Gc00500,Free living,zzz,zzz,"Singles, Pairs",Coccus-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,Sulfur reducer,Anaerobe,Anaerobe,zzz,Biotechnological,zzz,Nonsporulating,Hyperthermophile,zzz,10185,1,2,895879,0.54,1355619,1667163,1669,1616,96.82,53,4,1,1,zzz,1,zzz,46,3,62,3.71,419,25.1,14,0.84,zzz,zzz,zzz,zzz,2,zzz,981,58.78,618,37.03,17,1.02,142,8.51,296,17.74,1519,91.01,113,6.77,1395,53,118,7.07,1498,89.75,904,54.16,712,42.66,1114,66.75,564,33.79,1141,68.36,408,24.45,864,445,861,388,1276,76.45,383,22.95,159,9.53,454,27.2,1162,69.62,807,48.35,809,48.47,257,15.4,1359,81.43,433,25.94,123,7.37,170,10.19,1592,95.39,223,hbu,False,False,False,False,False,False,False,False,False,False,False,False
649633054,Bacteria,Finished,"Helicobacter felis CS1, ATCC 49179","Helicobacter felis CS1, ATCC 49179",649633054,936155,61409,61189,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,felis,ATCC 49179,Sanger Institute,zzz,2011-03-26,Yes,IMG/W 3.4,zzz,zzz,Gc01581,Free living,Gastrointestinal tract,zzz,Singles,Spiral-shaped,"Ulcer, Gastric inflammation",,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Felis catus,zzz,Motile,zzz,Aerobe,Aerobe,Pathogen,"Animal Pathogen, Medical",zzz,Nonsporulating,Mesophile,zzz,18518,1,zzz,736729,0.45,1544350,1654761,1711,1668,97.49,43,6,3,2,zzz,1,zzz,37,zzz,81,4.73,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,1326,77.5,221,12.92,121,7.07,554,32.38,353,20.63,1594,93.16,65,3.8,1440,25,zzz,zzz,1668,97.49,zzz,zzz,1668,97.49,1188,69.43,531,31.03,1199,70.08,602,35.18,943,399,1019,613,1487,86.91,494,28.87,220,12.86,595,34.77,1073,62.71,911,53.24,757,44.24,370,21.62,1298,75.86,241,14.09,97,5.67,81,4.73,1695,99.06,60,hfe,False,False,False,False,False,True,True,True,False,False,False,False
650377985,Archaea,Finished,Vulcanisaeta moutnovskia 768-28,Vulcanisaeta moutnovskia 768-28,650377985,985053,zzz,63027,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Vulcanisaeta,moutnovskia,768-28,"Russian Academy of Sciences, Bioengineering Centre",zzz,2011-03-26,Yes,IMG/W 3.4,zzz,zzz,Gc01635,zzz,zzz,zzz,zzz,zzz,zzz,,,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,Obligate anaerobe,Anaerobe,Acidophile,Biotechnological,zzz,zzz,Hyperthermophile,zzz,1954,1,zzz,974470,0.42,2014828,2298983,2365,2320,98.1,45,3,1,1,zzz,1,zzz,42,zzz,93,3.93,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,1450,61.31,831,35.14,39,1.65,514,21.73,547,23.13,2203,93.15,39,1.65,1892,13,zzz,zzz,2320,98.1,zzz,zzz,2320,98.1,1618,68.41,801,33.87,1558,65.88,471,19.92,1008,531,965,427,2051,86.72,512,21.65,196,8.29,585,24.74,1735,73.36,949,40.13,1371,57.97,394,16.66,1926,81.44,355,15.01,117,4.95,135,5.71,2332,98.6,166,vmo,True,False,False,False,True,False,False,False,False,False,False,False
644736384,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),"Leptotrichia buccalis C-1013-b, DSM 1135",644736384,523794,59211,29445,Fusobacteria,Fusobacteria,Leptotrichales,Leptotrichiaceae,Leptotrichia,buccalis,"C-1013-b, DSM 1135","DOE Joint Genome Institute, DSMZ",zzz,2009-10-13,Yes,IMG/W 3.0,zzz,zzz,Gc01090,Free living,Oral,Subgingival,"Filaments, Chains",Rod-shaped,"Bacteremia, Cavitary pneumonia, Endocarditis, Septicemia",,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Nonmotile,zzz,Anaerobe,Anaerobe,Pathogen,"Medical, Tree of Life, GEBA, Human Pathogen",zzz,Nonsporulating,Mesophile,zzz,11108,1,4,730947,0.3,2085751,2465610,2367,2306,97.42,61,15,5,5,zzz,5,zzz,46,zzz,174,7.35,1019,43.05,86,3.63,zzz,zzz,zzz,zzz,zzz,zzz,1459,61.64,830,35.07,17,0.72,432,18.25,532,22.48,2223,93.92,402,16.98,1895,154,2,0.08,2304,97.34,1741,73.55,565,23.87,1533,64.77,708,29.91,1655,69.92,757,31.98,1116,494,1212,723,1825,77.1,609,25.73,279,11.79,696,29.4,1610,68.02,1137,48.04,1169,49.39,417,17.62,1889,79.81,334,14.11,123,5.2,115,4.86,2229,94.17,264,lba,True,False,False,True,True,False,False,False,False,False,False,False
643348537,Bacteria,Finished,Desulfitobacterium hafniense DCB-2,Desulfitobacterium hafniense DCB-2,643348537,272564,57749,205,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfitobacterium,hafniense,DCB-2,DOE Joint Genome Institute,zzz,2009-02-11,Yes,IMG/W 2.8,zzz,zzz,Gc00918,Free living,zzz,zzz,"Singles, Pairs, Chains",Rod-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,Degrades pollutants,Anaerobe,Anaerobe,zzz,"Bioremediation, Environmental",zzz,Sporulating,Mesophile,zzz,11280,1,5,2509560,0.48,4577103,5279134,5042,4953,98.23,89,15,5,5,zzz,5,zzz,74,zzz,463,9.18,2604,51.65,70,1.39,zzz,zzz,zzz,zzz,zzz,zzz,3553,70.47,1308,25.94,92,1.82,1005,19.93,337,6.68,4834,95.87,1245,24.69,3619,411,243,4.82,4710,93.42,3272,64.89,1681,33.34,3702,73.42,1400,27.77,3896,77.27,1470,29.16,1679,635,1749,1107,4216,83.62,1021,20.25,733,14.54,1235,24.49,3718,73.74,2293,45.48,2660,52.76,715,14.18,4238,84.05,1406,27.89,331,6.56,757,15.01,4869,96.57,501,dhd,True,False,False,False,True,False,False,False,False,False,False,False
649633050,Bacteria,Finished,Haemophilus influenzae F3031,Haemophilus influenzae F3031,649633050,866630,62123,50729,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,influenzae,F3031,"Sanger Institute, Univ of Oxford",zzz,2011-03-26,Yes,IMG/W 3.4,zzz,zzz,Gc01617,Free living,zzz,zzz,zzz,Rod-shaped,"Respiratory infection, Meningitis",,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Nonmotile,zzz,Facultative,Facultative,Pathogen,"Medical, Human Pathogen",zzz,zzz,Mesophile,zzz,14501,1,zzz,759081,0.38,1701620,1985832,1850,1770,95.68,80,18,7,6,zzz,5,zzz,62,zzz,126,6.81,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,1470,79.46,299,16.16,1,0.05,500,27.03,360,19.46,1767,95.51,24,1.3,1667,8,zzz,zzz,1770,95.68,344,18.59,1426,77.08,1546,83.57,633,34.22,1589,85.89,890,48.11,1264,482,1376,895,1690,91.35,639,34.54,280,15.14,678,36.65,1092,59.03,1274,68.86,496,26.81,429,23.19,1341,72.49,356,19.24,91,4.92,158,8.54,1815,98.11,174,hif,True,False,False,True,True,False,False,False,False,False,False,False
637000142,Bacteria,Finished,Lactobacillus sakei sakei 23K,Lactobacillus sakei sakei 23K,637000142,314315,58281,13435,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,sakei,subsp. sakei 23K,INRA,zzz,2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00318,Free living,zzz,zzz,zzz,Rod-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,zzz,zzz,Nonmotile,zzz,Facultative,Facultative,Non-Pathogen,"Lactic acid production, Biotechnological, Food industry",zzz,zzz,Mesophile,zzz,10368,1,zzz,777566,0.41,1674480,1884661,1985,1879,94.66,106,21,7,7,zzz,7,zzz,63,22,157,7.91,872,43.93,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,1289,64.94,559,28.16,31,1.56,375,18.89,519,26.15,1825,91.94,234,11.79,1606,99,313,15.77,1566,78.89,3,0.15,1876,94.51,1462,73.65,668,33.65,1535,77.33,707,35.62,1037,423,1140,651,1625,81.86,557,28.06,258,13,597,30.08,1282,64.58,1106,55.72,773,38.94,354,17.83,1525,76.83,558,28.11,194,9.77,216,10.88,1973,99.4,126,lsa,True,False,False,True,True,False,False,False,True,False,False,False
649633029,Bacteria,Finished,Candidatus Liberibacter solanacearum CLso-ZC1,Candidatus Liberibacter solanacearum CLso-ZC1,649633029,658172,61245,39273,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Candidatus Liberibacter,Liberibacter,solanacearum CLso-ZC1,USDA-ARS,zzz,2011-03-26,Yes,IMG/W 3.4,zzz,zzz,Gc01561,zzz,zzz,zzz,zzz,zzz,Zebra Chip,,,zzz,zzz,zzz,zzz,zzz,zzz,Gram-,Bactericera cockerelli,zzz,zzz,zzz,,,Pathogen,"Agricultural, Plant Pathogen",zzz,zzz,Mesophile,zzz,15016,1,zzz,443429,0.35,1026442,1258278,1246,1192,95.67,54,9,3,3,zzz,3,zzz,45,zzz,58,4.65,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,787,63.16,247,19.82,158,12.68,285,22.87,250,20.06,1118,89.73,71,5.7,1016,22,zzz,zzz,1192,95.67,zzz,zzz,1192,95.67,864,69.34,453,36.36,853,68.46,528,42.38,753,378,852,545,1008,80.9,416,33.39,123,9.87,504,40.45,688,55.22,732,58.75,460,36.92,309,24.8,883,70.87,241,19.34,74,5.94,96,7.7,1175,94.3,198,lso,False,False,False,False,False,False,False,False,False,False,False,False
637000143,Bacteria,Finished,Lactobacillus salivarius salivarius UCC118,Lactobacillus salivarius salivarius UCC118,637000143,362948,58233,13280,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,salivarius,subsp. salivarius UCC118,Univ College Cork,zzz,2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00362,Free living,Gastrointestinal tract,zzz,zzz,Rod-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,Homo sapiens,zzz,Nonmotile,Bacteriocins producer,Facultative,Facultative,"Non-Pathogen, Probiotic","Biotechnological, Food industry",zzz,Nonsporulating,Mesophile,zzz,10324,4,1,705076,0.33,1804554,2133977,2196,2073,94.4,123,21,7,7,zzz,7,zzz,78,24,148,6.74,914,41.62,56,2.55,zzz,zzz,zzz,zzz,zzz,zzz,1384,63.02,671,30.56,18,0.82,301,13.71,513,23.36,2022,92.08,327,14.89,1789,138,277,12.61,1796,81.79,235,10.7,1838,83.7,1476,67.21,697,31.74,1608,73.22,733,33.38,1052,454,1181,671,1718,78.23,588,26.78,255,11.61,648,29.51,1425,64.89,1136,51.73,937,42.67,386,17.58,1687,76.82,576,26.23,203,9.24,219,9.97,2123,96.68,177,lsl,True,False,False,True,True,False,False,False,True,False,False,False
644736410,Bacteria,Finished,Teredinibacter turnerae T7901,Teredinibacter turnerae T7901,644736410,377629,59267,30839,Proteobacteria,Gammaproteobacteria,Alteromonadales,unclassified,Teredinibacter,turnerae,T7901,"J. Craig Venter Institute, Univ of Maine",zzz,2009-10-13,Yes,IMG/W 3.0,zzz,zzz,Gc01045,Symbiotic,zzz,zzz,zzz,Rod-shaped,None,Chemoheterotroph,Organic,zzz,zzz,zzz,zzz,Symbiotic,zzz,Gram-,Lyrodus pedicellatus,zzz,Motile,"Cellulose degrader, Dinitrogen-fixing",,,zzz,"Biotechnological, Biofuels",zzz,zzz,Mesophile,zzz,11998,1,2,2642835,0.51,4501046,5193160,4308,4254,98.75,54,9,3,3,zzz,3,zzz,40,5,325,7.54,1651,38.32,zzz,zzz,zzz,zzz,zzz,zzz,6,zzz,3016,70.01,1016,23.58,222,5.15,1066,24.74,1020,23.68,4042,93.83,391,9.08,3570,157,247,5.73,4007,93.01,1,0.02,4253,98.72,2857,66.32,1276,29.62,3117,72.35,1316,30.55,1739,727,1933,1135,3418,79.34,964,22.38,437,10.14,1034,24,3220,74.74,1924,44.66,2330,54.09,675,15.67,3579,83.08,699,16.23,251,5.83,281,6.52,4121,95.66,518,ttu,True,False,False,False,True,False,True,False,True,False,False,False
642555120,Bacteria,Finished,Chlorobaculum parvum NCIB 8327,Chlorobaculum parvum NCIB 8327,642555120,517417,59185,29213,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae,Chlorobaculum,parvum,NCIB 8327,DOE Joint Genome Institute,zzz,2008-09-20,Yes,IMG/W 2.7,zzz,zzz,Gc00827,Free living,zzz,zzz,Singles,Rod-shaped,None,Photolithotroph,Inorganic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,zzz,zzz,Facultative,Facultative,zzz,Comparative analysis,zzz,zzz,Mesophile,zzz,127,1,1,1277312,0.56,2002331,2289249,2133,2078,97.42,55,6,2,2,zzz,2,zzz,49,zzz,149,6.99,989,46.37,35,1.64,zzz,zzz,zzz,zzz,zzz,zzz,1536,72.01,530,24.85,12,0.56,351,16.46,493,23.11,2056,96.39,150,7.03,1935,69,262,12.28,1816,85.14,1488,69.76,590,27.66,1591,74.59,824,38.63,1685,79,871,40.83,1210,550,1331,838,1832,85.89,698,32.72,265,12.42,745,34.93,1333,62.49,1209,56.68,869,40.74,520,24.38,1558,73.04,607,28.46,249,11.67,172,8.06,2072,97.14,205,cpc,True,False,False,False,True,False,False,False,False,False,False,False
637000323,Bacteria,Finished,Thermus thermophilus HB8,Thermus thermophilus HB8,637000323,300852,58223,13202,Thermi,Thermi,Thermales,Thermaceae,Thermus,thermophilus,HB8,NIAIST,zzz,2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00235,Free living,zzz,zzz,zzz,zzz,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Nonmotile,zzz,Aerobe,Aerobe,zzz,Biotechnological,Halotolerant,zzz,Thermophile,zzz,10451,3,8,1470574,0.69,2007090,2116056,2302,2238,97.22,64,6,2,2,zzz,2,zzz,48,10,174,7.56,1202,52.22,zzz,zzz,zzz,zzz,zzz,zzz,11,zzz,1432,62.21,802,34.84,4,0.17,423,18.38,455,19.77,2129,92.48,256,11.12,1947,99,373,16.2,1865,81.02,2237,97.18,1,0.04,1748,75.93,889,38.62,1811,78.67,803,34.88,1265,594,1317,775,1969,85.53,713,30.97,284,12.34,787,34.19,1451,63.03,1306,56.73,932,40.49,545,23.68,1693,73.54,730,31.71,289,12.55,222,9.64,2284,99.22,48,ttj,True,False,False,False,True,False,True,False,False,False,False,False
649633060,Bacteria,Finished,Lactobacillus amylovorus GRL 1112,Lactobacillus amylovorus GRL 1112,649633060,695560,61179,42073,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,amylovorus,GRL 1112,Univ of Helsinki,zzz,2011-03-26,Yes,IMG/W 3.4,zzz,zzz,Gc01545,Free living,Urogenital tract,zzz,Chains,Rod-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,Sus scrofa,zzz,Nonmotile,zzz,Facultative,Facultative,zzz,Medical,zzz,zzz,Mesophile,zzz,16196,1,zzz,789767,0.38,1807148,2067702,2126,2054,96.61,72,12,4,4,zzz,4,zzz,60,zzz,117,5.5,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,1439,67.69,526,24.74,89,4.19,505,23.75,510,23.99,1991,93.65,115,5.41,1652,30,zzz,zzz,2054,96.61,25,1.18,2029,95.44,1490,70.08,647,30.43,1542,72.53,665,31.28,975,417,1079,586,1801,84.71,504,23.71,260,12.23,544,25.59,1510,71.03,978,46,1076,50.61,310,14.58,1744,82.03,109,5.13,22,1.03,13,0.61,2090,98.31,145,lam,True,False,False,True,True,False,False,False,False,False,False,False
639633004,Bacteria,Finished,Aeromonas hydrophila hydrophila ATCC 7966,Aeromonas hydrophila hydrophila ATCC 7966,639633004,380703,58617,16697,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,hydrophila,subsp. hydrophila ATCC 7966,Univ of Maryland,NSF,2007-01-28,Yes,IMG/W 2.1,zzz,zzz,Gc00456,Free living,zzz,zzz,"Chains, Pairs, Singles",Rod-shaped,"Septicemia, Gastroenteritis, Food poisoning",Heterotroph,Organic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Motile,zzz,Facultative,Facultative,Pathogen,"Human Pathogen, Medical, Poultry Pathogen, Swine Pathogen, Animal Pathogen, Fish Pathogen",zzz,zzz,Mesophile,zzz,10229,1,zzz,2920132,0.62,4199029,4744448,4321,4129,95.56,192,31,11,10,zzz,10,zzz,128,33,448,10.37,2166,50.13,7,0.16,zzz,zzz,zzz,zzz,zzz,zzz,3312,76.65,794,18.38,23,0.53,975,22.56,839,19.42,4064,94.05,527,12.2,3663,221,460,10.65,3669,84.91,2728,63.13,1401,32.42,3426,79.29,1446,33.46,3583,82.92,1587,36.73,2072,775,2094,1353,3785,87.6,1238,28.65,705,16.32,1392,32.21,2737,63.34,2591,59.96,1538,35.59,836,19.35,3293,76.21,1178,27.26,378,8.75,429,9.93,4257,98.52,360,aha,True,False,False,True,True,True,True,True,False,False,False,False
646311933,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Haliangium ochraceum DSM 14365,646311933,502025,41425,28711,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,ochraceum,DSM 14365,"DOE Joint Genome Institute, DSMZ",zzz,2010-02-26,Yes,IMG/W 3.1,zzz,zzz,Gc01135,Free living,zzz,zzz,zzz,Rod-shaped,None,Chemoorganotroph,Organic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,zzz,Obligate aerobe,Aerobe,zzz,"GEBA, Tree of Life",Halophile,Sporulating,Mesophile,zzz,11118,1,3,6563619,0.69,8316964,9446314,6952,6897,99.21,55,6,2,2,zzz,2,zzz,46,3,667,9.59,2916,41.94,178,2.56,zzz,zzz,zzz,zzz,zzz,zzz,4133,59.45,2757,39.66,7,0.1,1786,25.69,1372,19.74,6304,90.68,1329,19.12,4549,384,4,0.06,6893,99.15,3849,55.37,3048,43.84,4036,58.06,2298,33.06,4421,63.59,1308,18.81,1730,897,1882,987,5365,77.17,1166,16.77,474,6.82,1132,16.28,5765,82.93,2046,29.43,4851,69.78,797,11.46,6100,87.74,770,11.08,274,3.94,296,4.26,6558,94.33,792,hoh,True,False,False,False,True,True,True,True,False,False,False,False
648028060,Bacteria,Finished,DOEM_782007,Thermoanaerobacterium thermosaccharolyticum DSM 571,648028060,580327,51639,33165,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Thermoanaerobacterium,thermosaccharolyticum,DSM 571,DOE Joint Genome Institute,zzz,2010-10-29,Yes,IMG/W 3.3,zzz,zzz,Gc01450,Free living,zzz,zzz,"Pairs, Singles",Rod-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,zzz,zzz,Motile,zzz,Obligate anaerobe,Anaerobe,zzz,Biotechnological,zzz,Sporulating,Thermophile,zzz,13133,1,5,950290,0.34,2406168,2785752,2830,2757,97.42,73,12,2,5,zzz,5,zzz,57,4,227,8.02,1219,43.07,156,5.51,zzz,zzz,zzz,zzz,1,zzz,1969,69.58,728,25.72,60,2.12,663,23.43,740,26.15,2695,95.23,454,16.04,2376,178,9,0.32,2748,97.1,4,0.14,2753,97.28,2009,70.99,847,29.93,2197,77.63,1051,37.14,1379,534,1537,976,2326,82.19,661,23.36,341,12.05,778,27.49,1979,69.93,1345,47.53,1412,49.89,445,15.72,2312,81.7,293,10.35,61,2.16,91,3.22,2600,91.87,226,ttm,True,False,False,True,True,False,True,False,False,False,False,False
637000055,Bacteria,Finished,Campylobacter jejuni jejuni NCTC 11168,Campylobacter jejuni jejuni NCTC 11168,637000055,192222,57587,8,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,jejuni,subsp. jejuni NCTC 11168,"LSHTM, Sanger Institute, Univ of Leicester",Beowulf Genomics,2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00025,Free living,Gastrointestinal tract,zzz,"Chains, Singles",Spiral-shaped,"Food poisoning, Diarrhea",Heterotroph,Organic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Motile,zzz,Microaerophilic,Aerobe,Pathogen,"Human Pathogen, Animal Pathogen, Poultry Pathogen, Medical",zzz,Nonsporulating,Mesophile,zzz,10661,1,1,501449,0.31,1541007,1641481,1705,1647,96.6,58,9,3,3,zzz,3,zzz,44,5,126,7.39,776,45.51,18,1.06,zzz,zzz,1,zzz,zzz,zzz,1279,75.01,367,21.52,1,0.06,308,18.06,195,11.44,1624,95.25,80,4.69,1548,34,76,4.46,1571,92.14,1601,93.9,46,2.7,1294,75.89,599,35.13,1324,77.65,721,42.29,1083,460,1148,709,1448,84.93,572,33.55,276,16.19,680,39.88,967,56.72,1075,63.05,572,33.55,421,24.69,1226,71.91,488,28.62,209,12.26,141,8.27,1684,98.77,39,cje,False,False,False,False,False,False,False,False,False,False,False,False
648028024,Bacteria,Finished,Dickeya dadantii 3937,Dickeya dadantii 3937,648028024,198628,52537,30,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Dickeya,dadantii,3937,"J. Craig Venter Institute, Univ of Wisconsin",zzz,2010-10-29,Yes,IMG/W 3.3,zzz,zzz,Gc01377,Free living,zzz,zzz,zzz,Rod-shaped,Soft rot,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,zzz,Facultative,Facultative,Pathogen,"Plant Pathogen, Agricultural",zzz,Nonsporulating,Mesophile,zzz,11299,1,4,2771357,0.56,4284272,4922777,4664,4549,97.53,115,22,8,7,zzz,7,zzz,75,18,424,9.09,2150,46.1,zzz,zzz,zzz,zzz,zzz,zzz,4,zzz,3502,75.09,771,16.53,276,5.92,1561,33.47,1030,22.08,4394,94.21,820,17.58,3790,284,57,1.22,4492,96.31,13,0.28,4536,97.26,3515,75.36,1413,30.3,3743,80.25,1594,34.18,2000,730,2092,1416,3901,83.64,1186,25.43,845,18.12,1487,31.88,3062,65.65,2635,56.5,1914,41.04,818,17.54,3731,80,267,5.72,52,1.11,95,2.04,4570,97.98,530,ddd,True,False,False,True,True,False,True,False,True,False,True,False
646564546,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),"Meiothermus silvanus VI-R2, DSM 9946",646564546,526227,49485,29551,Thermi,Thermi,Thermales,Thermaceae,Meiothermus,silvanus,DSM 9946,"DOE Joint Genome Institute, DSMZ",zzz,2010-06-24,Yes,IMG/W 3.2,zzz,zzz,Gc01327,Free living,zzz,zzz,zzz,Rod-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Nonmotile,zzz,Aerobe,Aerobe,zzz,"GEBA, Tree of Life",zzz,Nonsporulating,Thermophile,zzz,11062,3,8,2334056,0.63,3279102,3721669,3720,3665,98.52,55,6,2,2,zzz,2,zzz,47,2,245,6.59,1561,41.96,160,4.3,zzz,zzz,zzz,zzz,zzz,zzz,2401,64.54,1127,30.3,137,3.68,714,19.19,796,21.4,3447,92.66,726,19.52,2791,221,zzz,zzz,3665,98.52,2536,68.17,1129,30.35,2516,67.63,1203,32.34,2766,74.35,993,26.69,1479,685,1521,875,3032,81.51,827,22.23,481,12.93,951,25.56,2714,72.96,1604,43.12,2061,55.4,615,16.53,3050,81.99,865,23.25,312,8.39,267,7.18,3517,94.54,247,msv,True,False,False,False,True,False,False,False,False,False,False,False
