"taxon_oid","Domain","Status","Proposal Name","Genome Name","Taxon Object ID","NCBI Taxon ID","RefSeq Project ID","GenBank Project ID","Phylum","Class","Order","Family","Genus","Species","Strain","Sequencing Center","Funding Agency","Add Date","Is Public","IMG Release","IMG Product Assignment","IMG Submission ID","GOLD ID","Biotic Relationships","Body Site","Body Subsite","Cell Arrangement","Cell Shape","Diseases","Energy Source","Energy Category","Ecosystem","Ecosystem Category","Ecosystem Type","Ecosystem Subtype","Isolation","Specific Ecosystem","Gram Staining","Host Name","Host Gender","Motility","Metabolism","Oxygen Requirement","Broad Oxygen Requirement","Phenotype","Relevance","Salinity","Sporulation","Temperature Range","IMG Sample Id","IMG Project Id","Scaffold Count","CRISPR Count","GC Count","GC %","Coding Base Count","Genome Size","Gene Count","CDS Count","CDS %","RNA Count","rRNA Count","5S rRNA Count","16S rRNA Count","18S rRNA Count","23S rRNA Count","28S rRNA Count","tRNA Count","Other RNA Count","Fused Count","Fused %","Fusion Component Count","Fusion component %","Pseudo Count","Pseudo %","Unchar Count","Unchar %","Obsolete Count","Obsolete %","Revised Count","Revised %","w/ Func Pred Count","w/ Func Pred %","w/o Func Pred Sim Count","w/o Func Pred Sim %","w/o Func Pred No Sim Count","w/o Func Pred No Sim %","Signal Peptide Count","Signal Peptide %","Transmembrane Count","Transmembrane %","Orthologs Count","Orthologs %`","Paralogs Count","Paralogs %","Ortholog Group Count","Paralog Group Count","SwissProt Count","SwissProt %","Not SwissProt Count","Not SwissProt %","SEED Count","SEED %","Not SEED Count","Not SEED %","COG Count","COG %","KOG Count","KOG %","Pfam Count","Pfam %","TIGRfam Count","TIGRfam %","COG Cluster Count","KOG Cluster Count","Pfam Cluster Count","TIGRfam Cluster Count","InterPro Count","InterPro %","Enzyme Count","Enzyme %","TC Count","TC %","KEGG Count","KEGG %","Not KEGG Count","Not KEGG %","KO Count","KO %","Not KO Count","Not KO %","MetaCyc Count","MetaCyc %","Not MetaCyc Count","Not MetaCyc %","IMG Term Count","IMG Term %","IMG Pathwawy Count","IMG Pathway %","IMG Parts List Count","IMG Parts List %","Chromosomal Cassette Gene Count","Chromosomal Cassette Gene %","Chromosomal Cassette Count","KEGG Organism ID","Has ATP 6PFK","Has Ppi 6PFK","Has ADP 6PFK","Has ATP 1PFK","Has Any 6PFK","Has EDD","Has EDA","Has ED Genes"
641736126,"Bacteria","Draft","Burkholderia pseudomallei B7210","Burkholderia pseudomallei B7210",641736126,441155,54773,19499,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","pseudomallei","B7210","NMRC, Naval Medical Research Center (NMRC)","zzz","2008-05-30","Yes","IMG/W 2.6","zzz","zzz","Gi01971","Free living","zzz","zzz","zzz","Rod-shaped","Melioidosis",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Motile","zzz","Aerobe","Aerobe","Pathogen","Human Pathogen, Medical","zzz","zzz","Mesophile","zzz",10957,1424,"zzz",4677735,0.68,5912112,6891693,8176,8122,99.34,54,2,"zzz",1,"zzz",1,"zzz",52,"zzz",506,6.19,"zzz","zzz","zzz","zzz","zzz","zzz",1,"zzz","zzz","zzz",4671,57.13,3357,41.06,94,1.15,1723,21.07,1353,16.55,7348,89.87,1111,13.59,6382,437,"zzz","zzz",8122,99.34,3205,39.2,4917,60.14,4517,55.25,1929,23.59,4817,58.92,1705,20.85,2028,818,2153,1295,6269,76.68,1327,16.23,919,11.24,1583,19.36,6539,79.98,2701,33.04,5421,66.3,984,12.04,7138,87.3,1004,12.28,273,3.34,383,4.68,7545,92.28,1519,,"False","False","False","False","False","False","False","False"
641736119,"Bacteria","Draft","Burkholderia pseudomallei 112","Burkholderia pseudomallei 112",641736119,441154,54769,19495,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","pseudomallei",112,"NMRC, Naval Medical Research Center (NMRC)","zzz","2008-05-30","Yes","IMG/W 2.6","zzz","zzz","Gi01965","Free living","zzz","zzz","zzz","Rod-shaped","Melioidosis",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Motile","zzz","Aerobe","Aerobe","Pathogen","Human Pathogen, Medical","zzz","zzz","Mesophile","zzz",10951,1274,"zzz",4707253,0.68,5977504,6919035,8109,8050,99.27,59,4,"zzz",1,"zzz",3,"zzz",55,"zzz",516,6.36,"zzz","zzz","zzz","zzz","zzz","zzz",2,"zzz","zzz","zzz",4621,56.99,3348,41.29,81,1,1716,21.16,1352,16.67,7315,90.21,1114,13.74,6350,441,"zzz","zzz",8050,99.27,3328,41.04,4722,58.23,4492,55.4,1923,23.71,4806,59.27,1705,21.03,2019,817,2149,1277,6286,77.52,1330,16.4,920,11.35,1590,19.61,6460,79.66,2720,33.54,5330,65.73,997,12.29,7053,86.98,1017,12.54,291,3.59,383,4.72,7576,93.43,1435,,"False","False","False","False","False","False","False","False"
641736118,"Bacteria","Draft","Burkholderia pseudomallei NCTC 13177","Burkholderia pseudomallei NCTC 13177",641736118,441153,54767,19493,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","pseudomallei","NCTC 13177","NMRC, Naval Medical Research Center (NMRC)","zzz","2008-05-30","Yes","IMG/W 2.6","zzz","zzz","Gi01974","Free living","zzz","zzz","zzz","Rod-shaped","Melioidosis",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Motile","zzz","Aerobe","Aerobe","Pathogen","Human Pathogen, Medical","zzz","zzz","Mesophile","zzz",10960,1077,"zzz",4843717,0.68,6133388,7123770,8161,8109,99.36,52,2,"zzz",1,"zzz",1,"zzz",50,"zzz",542,6.64,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",4637,56.82,3386,41.49,86,1.05,1707,20.92,1391,17.04,7341,89.95,1210,14.83,6355,484,"zzz","zzz",8109,99.36,2867,35.13,5242,64.23,4544,55.68,1951,23.91,4867,59.64,1725,21.14,2032,824,2157,1287,6500,79.65,1377,16.87,947,11.6,1679,20.57,6430,78.79,2834,34.73,5275,64.64,1028,12.6,7081,86.77,1045,12.8,299,3.66,398,4.88,7693,94.27,1358,,"False","False","False","False","False","False","False","False"
641736117,"Bacteria","Draft","Burkholderia pseudomallei BCC215","Burkholderia pseudomallei BCC215",641736117,441152,54765,19491,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","pseudomallei","BCC215","NMRC, Naval Medical Research Center (NMRC)","zzz","2008-05-30","Yes","IMG/W 2.6","zzz","zzz","Gi01972","Free living","zzz","zzz","zzz","Rod-shaped","Melioidosis",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Motile","zzz","Aerobe","Aerobe","Pathogen","Human Pathogen, Medical","zzz","zzz","Mesophile","zzz",10958,1030,"zzz",4758534,0.68,6062166,7000410,7993,7939,99.32,54,2,"zzz",1,"zzz",1,"zzz",52,"zzz",549,6.87,"zzz","zzz","zzz","zzz","zzz","zzz",2,"zzz","zzz","zzz",4529,56.66,3321,41.55,89,1.11,1754,21.94,1367,17.1,7192,89.98,1139,14.25,6263,450,"zzz","zzz",7939,99.32,3070,38.41,4869,60.92,4466,55.87,1929,24.13,4760,59.55,1696,21.22,2019,811,2134,1277,6251,78.21,1371,17.15,928,11.61,1635,20.46,6304,78.87,2777,34.74,5162,64.58,1024,12.81,6915,86.51,1065,13.32,307,3.84,396,4.95,7548,94.43,1290,,"False","False","False","False","False","False","False","False"
637000070,"Bacteria","Finished","Chlamydophila pneumoniae J138","Chlamydophila pneumoniae J138",637000070,138677,57829,257,"Chlamydiae","Chlamydiae","Chlamydiales","Chlamydiaceae","Chlamydophila","pneumoniae","J138","Kyushu Univ, RIKEN, Yamaguchi Univ","JSPS","2006-10-02","Yes","IMG/W 2.0","zzz","zzz","Gc00032","Symbiotic","Airways","Pharyngeal mucosa","zzz","Rod-shaped","Asthma, Respiratory infection, Bronchitis, Heart disease, Multiple sclerosis, Pharyngitis, Pneumonia",,,"zzz","zzz","zzz","zzz","Symbiotic","zzz","Gram-","Homo sapiens","zzz","Nonmotile","zzz",,,"Obligate intracellular Pathogen","Human Pathogen, Medical","zzz","zzz","Mesophile","zzz",10654,1,"zzz",497758,0.41,1105565,1226565,1113,1069,96.05,44,3,1,1,"zzz",1,"zzz",38,3,61,5.48,329,29.56,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",636,57.14,432,38.81,1,0.09,178,15.99,288,25.88,1043,93.71,53,4.76,933,23,151,13.57,918,82.48,1068,95.96,1,0.09,671,60.29,350,31.45,765,68.73,447,40.16,600,308,744,431,834,74.93,306,27.49,146,13.12,386,34.68,683,61.37,570,51.21,499,44.83,214,19.23,855,76.82,297,26.68,117,10.51,122,10.96,1099,98.74,87,"cpj","False","True","False","False","True","False","False","False"
640753012,"Bacteria","Finished","Campylobacter jejuni doylei 269.97","Campylobacter jejuni doylei 269.97",640753012,360109,58671,17163,"Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","jejuni","subsp. doylei 269.97","J. Craig Venter Institute","NIAID","2007-10-09","Yes","IMG/W 2.4","zzz","zzz","Gc00626","Free living","Blood","zzz","Chains, Singles","Spiral-shaped","Bacteremia",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Motile","zzz","Microaerophilic","Aerobe","Food poisoning, Pathogen","Medical, Poultry Pathogen, Comparative analysis, Human Pathogen, Animal Pathogen","zzz","Nonsporulating","Mesophile","zzz",10059,1,1,564110,0.31,1540508,1845106,2037,1972,96.81,65,12,3,3,"zzz",6,"zzz",44,9,109,5.35,668,32.79,241,11.83,"zzz","zzz","zzz","zzz","zzz","zzz",1230,60.38,714,35.05,28,1.37,278,13.65,440,21.6,1923,94.4,203,9.97,1729,88,283,13.89,1689,82.92,1620,79.53,352,17.28,1357,66.62,621,30.49,1412,69.32,725,35.59,1087,460,1153,715,1592,78.15,579,28.42,282,13.84,682,33.48,1290,63.33,1074,52.72,898,44.08,430,21.11,1542,75.7,387,19,151,7.41,126,6.19,1764,86.6,182,"cjd","False","False","False","False","False","True","True","True"
650377968,"Bacteria","Finished","Human Microbiome Project (HMP) Reference Genomes","Ruminococcus sp. SR1/5",650377968,41978,"zzz",39149,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","sp.","zzz","Sanger Institute","zzz","2011-03-26","Yes","IMG/W 3.4","zzz","zzz","Gc01444","Free living","Gastrointestinal tract","zzz","zzz","Coccus-shaped","None",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Homo sapiens","zzz","Nonmotile","Cellulose degrader","Anaerobe","Anaerobe","zzz","Human Microbiome Project (HMP), Medical","zzz","Nonsporulating","Mesophile","zzz",14558,1,"zzz",1551613,0.44,2547723,3545606,3313,3260,98.4,53,2,"zzz",1,"zzz",1,"zzz",47,4,174,5.25,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",2134,64.41,847,25.57,279,8.42,689,20.8,739,22.31,3054,92.18,37,1.12,2511,17,"zzz","zzz",3260,98.4,"zzz","zzz",3260,98.4,2219,66.98,875,26.41,2146,64.78,854,25.78,1284,510,1326,759,2363,71.33,666,20.1,377,11.38,763,23.03,2497,75.37,1279,38.61,1981,59.79,488,14.73,2772,83.67,306,9.24,94,2.84,98,2.96,3141,94.81,607,,"False","False","False","False","False","False","False","False"
642555153,"Bacteria","Finished","CSP_777079","Rhodopseudomonas palustris TIE-1",642555153,395960,58995,20167,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Rhodopseudomonas","palustris","TIE-1","DOE Joint Genome Institute","zzz","2008-09-20","Yes","IMG/W 2.7","zzz","zzz","Gc00824","Free living","zzz","zzz","Singles","Rod-shaped","None","Photolithoautotroph","Inorganic","zzz","zzz","zzz","zzz","Free living","zzz","Gram-","zzz","zzz","Motile","Iron oxidizer","Facultative","Facultative","zzz","Bioremediation, Biotechnological, Environmental","zzz","zzz","Mesophile","zzz",11722,1,"zzz",3725574,0.65,4969561,5744041,5377,5318,98.9,59,6,2,2,"zzz",2,"zzz",52,1,500,9.3,2768,51.48,72,1.34,"zzz","zzz","zzz","zzz","zzz","zzz",3721,69.2,1543,28.7,54,1,1286,23.92,1314,24.44,5161,95.98,982,18.26,4377,357,314,5.84,5004,93.06,4146,77.11,1172,21.8,3897,72.48,1767,32.86,4144,77.07,1505,27.99,1932,796,2005,1197,4438,82.54,1332,24.77,810,15.06,1646,30.61,3672,68.29,2655,49.38,2663,49.53,1005,18.69,4313,80.21,1264,23.51,376,6.99,473,8.8,5196,96.63,516,"rpt","True","False","False","False","True","False","False","False"
641736129,"Bacteria","Draft","Burkholderia pseudomallei 91","Burkholderia pseudomallei 91",641736129,441159,54779,19505,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","pseudomallei",91,"NMRC, Naval Medical Research Center (NMRC)","zzz","2008-05-30","Yes","IMG/W 2.6","zzz","zzz","Gi01970","Free living","zzz","zzz","zzz","Rod-shaped","Melioidosis",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Motile","zzz","Aerobe","Aerobe","Pathogen","Human Pathogen, Medical","zzz","zzz","Mesophile","zzz",10956,1690,"zzz",4653402,0.68,5934550,6867787,8390,8331,99.3,59,3,1,1,"zzz",1,"zzz",56,"zzz",501,5.97,"zzz","zzz","zzz","zzz","zzz","zzz",1,"zzz","zzz","zzz",4736,56.45,3502,41.74,93,1.11,1737,20.7,1374,16.38,7580,90.35,1118,13.33,6534,443,"zzz","zzz",8331,99.3,3594,42.84,4737,56.46,4594,54.76,1948,23.22,4926,58.71,1682,20.05,2030,816,2159,1270,6451,76.89,1303,15.53,944,11.25,1565,18.65,6766,80.64,2662,31.73,5669,67.57,977,11.64,7354,87.65,1036,12.35,310,3.69,381,4.54,7663,91.33,1650,,"False","False","False","False","False","False","False","False"
641736128,"Bacteria","Draft","Burkholderia pseudomallei 9","Burkholderia pseudomallei 9",641736128,441158,54777,19503,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","pseudomallei",9,"NMRC, Naval Medical Research Center (NMRC)","zzz","2008-05-30","Yes","IMG/W 2.6","zzz","zzz","Gi01969","Free living","zzz","zzz","zzz","Rod-shaped","Melioidosis",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Motile","zzz","Aerobe","Aerobe","Pathogen","Human Pathogen, Medical","zzz","zzz","Mesophile","zzz",10955,1762,"zzz",4615671,0.68,5874284,6805947,8281,8224,99.31,57,3,1,1,"zzz",1,"zzz",54,"zzz",516,6.23,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",4743,57.28,3398,41.03,83,1,1719,20.76,1349,16.29,7507,90.65,1139,13.75,6433,450,"zzz","zzz",8224,99.31,3118,37.65,5106,61.66,4615,55.73,1975,23.85,4897,59.14,1681,20.3,2027,817,2139,1271,6319,76.31,1314,15.87,949,11.46,1575,19.02,6649,80.29,2668,32.22,5556,67.09,980,11.83,7244,87.48,1025,12.38,284,3.43,382,4.61,7517,90.77,1638,,"False","False","False","False","False","False","False","False"
643886130,"Bacteria","Draft","Bacillus subtilis NCIB 3610","Bacillus subtilis NCIB 3610",643886130,535026,55265,29891,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","subtilis","subsp. subtilis str. NCIB 3610","BCM-HGSC","zzz","2009-06-09","Yes","IMG/W 2.9","zzz","zzz","Gi03233","Free living","zzz","zzz","Chains, Singles","Rod-shaped","None",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram+","zzz","zzz","Motile","zzz","Facultative","Facultative","zzz","Biotechnological","zzz","Sporulating","Mesophile","zzz",13749,84,"zzz",1861122,0.43,3755034,4292784,4539,4422,97.42,117,30,10,10,"zzz",10,"zzz",87,"zzz",341,7.51,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",1697,37.39,2710,59.7,15,0.33,879,19.37,1160,25.56,4288,94.47,828,18.24,3697,334,"zzz","zzz",4422,97.42,2991,65.9,1431,31.53,3071,67.66,1364,30.05,3419,75.32,1355,29.85,1748,681,1958,1155,3766,82.97,1052,23.18,588,12.95,1205,26.55,3217,70.87,2243,49.42,2179,48.01,717,15.8,3705,81.63,980,21.59,371,8.17,300,6.61,4452,98.08,339,,"False","False","False","False","False","False","False","False"
641736197,"Bacteria","Draft","Human Microbiome Project (HMP) Reference Genomes","Clostridium scindens ATCC 35704",641736197,411468,54533,18175,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","scindens","ATCC 35704","Washington Univ","zzz","2008-05-30","Yes","IMG/W 2.6","zzz","zzz","Gi01716","Free living","Gastrointestinal tract","zzz","Singles, Chains, Pairs","Rod-shaped","None","Chemoorganotroph","Organic","zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Homo sapiens","zzz","Motile","zzz","Anaerobe","Anaerobe","zzz","Human Gut Microbiome Initiative (HGMI), Medical, Comparative analysis, Human Gut Microbiome Initiative (HGMI), Human Microbiome Project (HMP), Human Gut Microbiome Initiative (HGMI), Human Microbiome Project (HMP), Human Microbiome Project (HMP)","zzz","Sporulating","Mesophile","zzz",10788,68,3,1677938,0.46,3308233,3619905,4094,3995,97.58,99,36,8,10,"zzz",18,"zzz",63,"zzz",292,7.13,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",11,"zzz",2582,63.07,1197,29.24,216,5.28,637,15.56,885,21.62,3806,92.97,782,19.1,3034,288,"zzz","zzz",3995,97.58,3,0.07,3992,97.51,2453,59.92,1051,25.67,2694,65.8,1062,25.94,1326,522,1429,869,2924,71.42,739,18.05,456,11.14,831,20.3,3164,77.28,1469,35.88,2526,61.7,517,12.63,3478,84.95,523,12.77,158,3.86,175,4.27,4057,99.1,204,,"False","False","False","False","False","False","False","False"
643886129,"Bacteria","Draft","Bacillus subtilis subtilis SMY","Bacillus subtilis subtilis SMY",643886129,535024,55257,29851,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","subtilis","subsp. subtilis str. SMY","BCM-HGSC","zzz","2009-06-09","Yes","IMG/W 2.9","zzz","zzz","Gi03239","Free living","zzz","zzz","Singles, Chains","Rod-shaped","None",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram+","zzz","zzz","Motile","zzz","Facultative","Facultative","zzz","Biotechnological","zzz","Sporulating","Mesophile","zzz",13756,9,"zzz",1833790,0.44,3682302,4214371,4399,4283,97.36,116,31,10,10,"zzz",11,"zzz",85,"zzz",339,7.71,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",1661,37.76,2615,59.45,7,0.16,869,19.75,1144,26.01,4160,94.57,826,18.78,3598,334,"zzz","zzz",4283,97.36,2994,68.06,1289,29.3,3030,68.88,1356,30.83,3361,76.4,1336,30.37,1734,679,1947,1145,3677,83.59,1045,23.76,584,13.28,1201,27.3,3082,70.06,2233,50.76,2050,46.6,713,16.21,3570,81.15,979,22.26,372,8.46,300,6.82,4361,99.14,318,,"False","False","False","False","False","False","False","False"
640963046,"Bacteria","Draft","Human Microbiome Project (HMP) Reference Genomes","Dorea longicatena DSM 13814",640963046,411462,54515,18157,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","longicatena","DSM 13814","Washington Univ","zzz","2007-10-09","Yes","IMG/W 2.4","zzz","zzz","Gi01723","Free living","Gastrointestinal tract","zzz","zzz","Rod-shaped","None",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Homo sapiens","zzz","zzz","zzz","Anaerobe","Anaerobe","Non-Pathogen","Human Microbiome Project (HMP), Human Gut Microbiome Initiative (HGMI), Medical","zzz","Nonsporulating","Mesophile","zzz",10799,52,2,1207633,0.41,2600023,2913833,3045,2970,97.54,75,16,2,5,"zzz",9,"zzz",56,3,222,7.29,"zzz","zzz",4,0.13,"zzz","zzz","zzz","zzz",2,"zzz",2095,68.8,746,24.5,129,4.24,401,13.17,712,23.38,2845,93.43,514,16.88,2362,206,"zzz","zzz",2970,97.54,1,0.03,2969,97.5,2021,66.37,886,29.1,2151,70.64,934,30.67,1208,504,1329,798,2338,76.78,674,22.13,384,12.61,727,23.88,2243,73.66,1266,41.58,1704,55.96,479,15.73,2491,81.81,501,16.45,163,5.35,182,5.98,3006,98.72,221,,"False","False","False","False","False","False","False","False"
640963022,"Bacteria","Draft","Human Microbiome Project (HMP) Reference Genomes","Eubacterium ventriosum ATCC 27560",640963022,411463,54517,18159,"Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","ventriosum","ATCC 27560","Washington Univ","zzz","2007-10-09","Yes","IMG/W 2.4","zzz","zzz","Gi01727","Free living","Gastrointestinal tract","zzz","zzz","Rod-shaped","None",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Homo sapiens","zzz","zzz","zzz","Anaerobe","Anaerobe","Non-Pathogen","Human Gut Microbiome Initiative (HGMI), Medical, Human Microbiome Project (HMP)","zzz","zzz","Mesophile","zzz",10803,38,1,1001955,0.35,2486700,2869695,2892,2802,96.89,90,16,4,5,"zzz",7,"zzz",68,6,193,6.67,"zzz","zzz",1,0.03,"zzz","zzz","zzz","zzz",1,"zzz",1773,61.31,861,29.77,168,5.81,554,19.16,793,27.42,2603,90.01,371,12.83,2231,153,"zzz","zzz",2802,96.89,"zzz","zzz",2802,96.89,1674,57.88,766,26.49,1851,64,824,28.49,1112,490,1243,739,2028,70.12,559,19.33,311,10.75,623,21.54,2179,75.35,1089,37.66,1713,59.23,393,13.59,2409,83.3,412,14.25,119,4.11,156,5.39,2817,97.41,343,,"False","False","False","False","False","False","False","False"
640963025,"Bacteria","Draft","Human Microbiome Project (HMP) Reference Genomes","Ruminococcus torques ATCC 27756",640963025,411460,54511,18153,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","torques","ATCC 27756","Washington Univ","zzz","2007-10-09","Yes","IMG/W 2.4","zzz","zzz","Gi01733","Free living","Gastrointestinal tract","zzz","zzz","Coccus-shaped","None",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Homo sapiens","zzz","Nonmotile","zzz","Anaerobe","Anaerobe","Non-Pathogen","Human Microbiome Project (HMP), Human Gut Microbiome Initiative (HGMI), Medical","zzz","Nonsporulating","Mesophile","zzz",10810,64,"zzz",1149768,0.42,2455189,2739406,2969,2875,96.83,94,40,8,12,"zzz",20,"zzz",54,"zzz",192,6.47,"zzz","zzz",3,0.1,"zzz","zzz",3,"zzz","zzz","zzz",1783,60.05,848,28.56,244,8.22,419,14.11,639,21.52,2629,88.55,440,14.82,2218,152,"zzz","zzz",2875,96.83,7,0.24,2868,96.6,1704,57.39,768,25.87,1859,62.61,852,28.7,1166,478,1297,756,2006,67.56,562,18.93,288,9.7,633,21.32,2242,75.51,1087,36.61,1788,60.22,393,13.24,2482,83.6,422,14.21,129,4.34,155,5.22,2931,98.72,233,,"False","False","False","False","False","False","False","False"
641736133,"Bacteria","Draft","Human Microbiome Project (HMP) Reference Genomes","Dorea formicigenerans ATCC 27755",641736133,411461,54513,18155,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","formicigenerans","ATCC 27755","Washington Univ","zzz","2008-05-30","Yes","IMG/W 2.6","zzz","zzz","Gi01722","Free living","Gastrointestinal tract","zzz","zzz","Rod-shaped","None",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Homo sapiens","zzz","zzz","zzz","Anaerobe","Anaerobe","Non-Pathogen","Human Gut Microbiome Initiative (HGMI), Human Microbiome Project (HMP), Medical","zzz","Nonsporulating","Mesophile","zzz",10798,16,"zzz",1305472,0.41,2874566,3186031,3352,3277,97.76,75,21,7,7,"zzz",7,"zzz",54,"zzz",239,7.13,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",2174,64.86,971,28.97,132,3.94,503,15.01,813,24.25,3149,93.94,553,16.5,2627,224,"zzz","zzz",3277,97.76,1,0.03,3276,97.73,2098,62.59,906,27.03,2253,67.21,988,29.47,1276,519,1370,820,2458,73.33,662,19.75,379,11.31,733,21.87,2544,75.89,1307,38.99,1970,58.77,465,13.87,2812,83.89,457,13.63,129,3.85,161,4.8,3337,99.55,199,,"False","False","False","False","False","False","False","False"
640963058,"Bacteria","Draft","Human Microbiome Project (HMP) Reference Genomes","Actinomyces odontolyticus ATCC 17982",640963058,411466,54529,18171,"Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","odontolyticus","ATCC 17982","Washington Univ","zzz","2007-10-09","Yes","IMG/W 2.4","zzz","zzz","Gi01705","Free living","Oral","zzz","zzz","Rod-shaped","Septicemia, Eye infection, Lung infection, Oral abscesses",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Homo sapiens","zzz","Nonmotile","zzz","Facultative","Facultative","Pathogen","Dental Pathogen, Human Microbiome Project (HMP), Human Pathogen, Medical, Human Gut Microbiome Initiative (HGMI), Human Gut Microbiome Initiative (HGMI), Human Microbiome Project (HMP), Human Microbiome Project (HMP), Human Gut Microbiome Initiative (HGMI), Human Microbiome Project (HMP), Human Gut Microbiome Initiative (HGMI)","zzz","Nonsporulating","Mesophile","zzz",10767,4,1,1566711,0.65,2122871,2393758,2219,2159,97.3,60,10,3,3,"zzz",4,"zzz",48,2,160,7.21,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",19,1,1501,67.64,588,26.5,70,3.15,505,22.76,586,26.41,2045,92.16,189,8.52,1851,70,"zzz","zzz",2159,97.3,1,0.05,2158,97.25,1480,66.7,764,34.43,1584,71.38,655,29.52,1060,521,1185,640,1702,76.7,562,25.33,299,13.47,609,27.44,1550,69.85,1016,45.79,1143,51.51,408,18.39,1751,78.91,563,25.37,199,8.97,176,7.93,2160,97.34,160,,"False","False","False","False","False","False","False","False"
640963014,"Bacteria","Draft","Human Microbiome Project (HMP) Reference Genomes","Pseudoflavonifractor capillosus ATCC 29799",640963014,411467,54531,18173,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Pseudoflavonifractor","capillosus","ATCC 29799","Washington Univ","zzz","2007-10-09","Yes","IMG/W 2.4","zzz","zzz","Gi01714","Free living","Gastrointestinal tract","zzz","zzz","Rod-shaped","Various infections",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Homo sapiens","zzz","Nonmotile","zzz","Anaerobe","Anaerobe","Opportunistic Pathogen","Human Microbiome Project (HMP), Medical, Human Gut Microbiome Initiative (HGMI)","zzz","Nonsporulating","Mesophile","zzz",10786,66,4,2507500,0.59,3910637,4241853,4907,4833,98.49,74,7,1,3,"zzz",3,"zzz",57,10,257,5.24,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",14,"zzz",2646,53.92,1552,31.63,635,12.94,927,18.89,1075,21.91,4185,85.29,964,19.65,3238,359,"zzz","zzz",4833,98.49,2,0.04,4831,98.45,2519,51.33,1024,20.87,2765,56.35,986,20.09,1325,527,1425,813,3010,61.34,685,13.96,449,9.15,768,15.65,4065,82.84,1414,28.82,3419,69.68,467,9.52,4366,88.97,627,12.78,212,4.32,240,4.89,4877,99.39,197,,"False","False","False","False","False","False","False","False"
