AT1G01480-MONOMER	AT1G01480		1-aminocyclopropane-1-carboxylate synthase	ACS2
AT1G01710-MONOMER	AT1G01710		acyl-CoA thioesterase	
AT1G02205-MONOMER	AT1G02205		fatty aldehyde decarbonylase	
AT1G02500-MONOMER	AT1G02500	P23686	S-adenosylmethionine synthetase	Sam-1
AT1G02880-MONOMER	AT1G02880			
AT1G03475-MONOMER	AT1G03475	Q9LR75	coproporphyrinogen III oxidase	LIN2, CPO, AtCPO-I, HEMF1
AT1G03630-MONOMER	AT1G03630	O48741	protochlorophyllide oxidoreductase	PORC
AT1G05160-MONOMER	AT1G05160	O23051	<i>ent</i>-kaurenoate oxidase	AtKAO1, KAO
AT1G05530-MONOMER	AT1G05530	Q9ZVY5		
AT1G05560-MONOMER	AT1G05560	Q9LR44		
AT1G05680-MONOMER	AT1G05680	Q9SYK9	UDP-indole-3-butyric acid glucosyltransferase	
AT1G06290-MONOMER	AT1G06290			
AT1G06820-MONOMER	AT1G06820	Q9M9Y8	carotene isomerase	
AT1G08480-MONOMER	AT1G08480	Q941A6	complex II subunit 6	complex II subunit 6
AT1G08510-MONOMER	AT1G08510	Q9SJE2	acyl-[acp] thioesterase	
AT1G08520-MONOMER	AT1G08520	Q9SJE1	magnesium chelatase subunit D	
AT1G08550-MONOMER	AT1G08550	Q39249	violaxanthin deepoxidase subunit	
AT1G08830-MONOMER	AT1G08830	P24704	superoxide dismutase (Cu-Zn)	
AT1G08980-MONOMER	AT1G08980		indole-3-acetamide amidohydrolase	
AT1G09795-MONOMER	AT1G09795			
AT1G09940-MONOMER	AT1G09940	P49294	glutamyl-tRNA reductase	GluTR, HEMA2
AT1G10670-MONOMER	AT1G10670		ATP-citrate lyase	
AT1G10830-MONOMER	AT1G10830	B3H769		
AT1G11680-MONOMER	AT1G11680	Q9SAA9		cytochrome P450-51 G1, CYP51G1
AT1G12140-MONOMER	AT1G12140		glucosinolate S-oxygenase	
AT1G12350-MONOMER	AT1G12350			phosphopantothenate-cysteine ligase
AT1G12780-MONOMER	AT1G12780	Q42605	UDP-D-glucose/UDP-D-galactose 4-epimerase subunit	
AT1G13560-MONOMER	AT1G13560		aminoalcoholphosphotransferase	
AT1G14290-MONOMER	AT1G14290			
AT1G14520-MONOMER	AT1G14520	Q8L799		
AT1G14810-MONOMER	AT1G14810		aspartate semialdehyde dehydrogenase	
AT1G15550-MONOMER	AT1G15550	Q39103	gibberellin 3-oxidase	AtGA3OX1, GA 3&beta;-hydroxylase, GA3OX, gibberellin 3&beta;-hydroxylase
AT1G15710-MONOMER	AT1G15710		arogenate dehydrogenase	
AT1G15950-MONOMER	AT1G15950		cinnamoyl coenzyme A reductase	feruloyl-CoA reductase, p-hydroxycinnamoyl coenzyme A reductase
AT1G16400-MONOMER	AT1G16400		CYP79F2	oxidoreductase, acting on paired donors, with incorporation or reduction of molecular oxygen, NADH or NADPH as one donor, and incorporation of one atom of oxygen
AT1G16410-MONOMER	AT1G16410		CYP79F1	oxidoreductase, acting on paired donors, with incorporation or reduction of molecular oxygen, NADH or NADPH as one donor, and incorporation of one atom of oxygen
AT1G16540-MONOMER	AT1G16540			
AT1G17050-MONOMER	AT1G17050	Q76FS5		
AT1G17745-MONOMER	AT1G17745			
AT1G18590-MONOMER	AT1G18590		desulfoglucosinolate sulfotransferase	
AT1G18640-MONOMER	AT1G18640			
AT1G19640-MONOMER	AT1G19640		S-adenosyl L-methionine:jasmonic acid carboxyl methyltransferase	At1g19640
AT1G19670-MONOMER	AT1G19670	O22527		Chlase, chlorophyll-chlorophyllido hydrolase
AT1G19920-MONOMER	AT1G19920		ASA1	
AT1G20050-MONOMER	AT1G20050	O48962		HYD1
AT1G20330-MONOMER	AT1G20330	Q8L7L3	sterol methyltransferase	
AT1G20510-MONOMER	AT1G20510			
AT1G20620-MONOMER	AT1G20620		CAT3 subunit	
AT1G20630-MONOMER	AT1G20630		CAT1 subunit	
AT1G21640-MONOMER	AT1G21640			
AT1G22400-MONOMER	AT1G22400	Q9SK82	UDP glucose:cytokinin glycosyltransferase	UDP glycosyltransferase 85A1, UGT85A1
AT1G22940-MONOMER	AT1G22940		HMP-P kinase//thiamin-monophosphate pyrophosphorylase	
AT1G23310-MONOMER	AT1G23310		alanine transaminase	
AT1G24100-MONOMER	AT1G24100		UGT74B1	
AT1G24360-MONOMER	AT1G24360	P33207	3-oxoacyl-[acyl-carrier-protein] reductase, chloroplastic	
AT1G27450-MONOMER	AT1G27450			
AT1G27980-MONOMER	AT1G27980	Q9C509		
AT1G28130-MONOMER	AT1G28130		indole-3-acetyl amido synthetase	indole-3-acetate amido synthetase, IAA-amido synthetase
AT1G30040-MONOMER	AT1G30040	Q9XFR9	gibberellin 2-oxidase	AtGA2OX2
AT1G30530-MONOMER	AT1G30530	Q9S9P6	flavonol-3-<i>O</i>-rhamnosyltransferase	
AT1G30620-MONOMER	AT1G30620	Q9SA77		
AT1G31190-MONOMER	AT1G31190			
AT1G31800-MONOMER	AT1G31800	Q56YV8		&beta;-hydroxylase, &beta;-ring carotenoid hydroxylase, CYP97A3
AT1G31860-MONOMER	AT1G31860			
AT1G32060-MONOMER	AT1G32060	P25697	chloroplastic phosphoribulokinase	
AT1G32200-MONOMER	AT1G32200	Q43307	chloroplastidic glycerol-3-phosphate O-acyltransferase	
AT1G34120-MONOMER	AT1G34120	Q84MA2	type I inositol-1,4,5-trisphosphate 5-phosphatase 1	
AT1G37130-MONOMER	AT1G37130		nitrate reductase 2 subunit	
AT1G43710-MONOMER	AT1G43710		serine decarboxylase subunit	
AT1G44446-MONOMER	AT1G44446	Q9MBA1	chlorophyllide <i>a</i> oxygenase	cholorophyll <i>b</i> synthase
AT1G47260-MONOMER	AT1G47260	Q9C6B3	NADH-ubiquinone oxidoreductase subunit	
AT1G47290-MONOMER	AT1G47290	Q0VH36		
AT1G47420-MONOMER	AT1G47420	Q9SX77	complex II subunit 5	complex II subunit 5
AT1G49140-MONOMER	AT1G49140	Q9M9B4	NADH-ubiquinone oxidoreductase PDSW subunit	NADH-ubiquinone oxidoreductase 12 kD subunit
AT1G49430-MONOMER	AT1G49430			
AT1G49530-MONOMER	AT1G49530	Q9XIC0		
AT1G50480-MONOMER	AT1G50480		10-formyltetrahydrofolate synthetase	
AT1G50960-MONOMER	AT1G50960	Q9C6I4	gibberellin 2-oxidase	AtGA2OX7
AT1G51680-MONOMER	AT1G51680	Q42524	4-coumarate coenzyme A ligase	feruloyl CoA ligase, p-hydroxycinnamoyl coenzyme A ligase, 4-cinnamoyl coenzyme A ligase, caffeolyl coenzyme A ligase, p-coumaroyl CoA ligase
AT1G52340-MONOMER	AT1G52340	Q9C826		
AT1G52400-MONOMER	AT1G52400	Q9SE50	abscisic acid glucose ester &beta;-glucosidase	ABA-GE &beta;-glucosidase
AT1G53240-MONOMER	AT1G53240		malate dehydrogenase	
AT1G53500-MONOMER	AT1G53500	Q9LPG6		
AT1G54040-MONOMER	AT1G54040		epithiospecifier protein	
AT1G55920-MONOMER	AT1G55920		serine acetyltransferase	SAT1
AT1G57750-MONOMER	AT1G57750			CYP96A15
AT1G58080-MONOMER	AT1G58080			
AT1G58290-MONOMER	AT1G58290	P42804	glutamyl-tRNA reductase	GluTR
AT1G59500-MONOMER	AT1G59500		indole-3-acetyl amido synthetase	IAA-amido synthetase, indole-3-acetate amido synthetase
AT1G60440-MONOMER	AT1G60440		pantothenate kinase 1	
AT1G60600-MONOMER	AT1G60600			
AT1G60980-MONOMER	AT1G60980		gibberellin 20-oxidase	
AT1G61120-MONOMER	AT1G61120		geranyllinalool synthase	
AT1G61720-MONOMER	AT1G61720		anthocyanidin reductase	
AT1G62180-MONOMER	AT1G62180		APR2	
AT1G62430-MONOMER	AT1G62430			
AT1G62540-MONOMER	AT1G62540		glucosinolate S-oxygenase	
AT1G62560-MONOMER	AT1G62560		glucosinolate S-oxygenase	
AT1G62570-MONOMER	AT1G62570		glucosinolate S-oxygenase	
AT1G63000-MONOMER	AT1G63000	Q9LQ04	nucleotide rhamnose synthase	nucleotide-rhamnose synthase/epimerase-reductase
AT1G63970-MONOMER	AT1G63970	Q9CAK8		
AT1G64400-MONOMER	AT1G64400			
AT1G64660-MONOMER	AT1G64660			
AT1G65060-MONOMER	AT1G65060	Q9S777	4-coumarate coenzyme A ligase	4-cinnamoyl coenzyme A ligase, 4CL3
AT1G65840-MONOMER	AT1G65840	Q8H191		
AT1G65860-MONOMER	AT1G65860		glucosinolate S-oxygenase	
AT1G65880-MONOMER	AT1G65880			
AT1G65930-MONOMER	AT1G65930		NADP+-dependent isocitrate dehydrogenase	
AT1G65960-MONOMER	AT1G65960			
AT1G66200-MONOMER	AT1G66200		glutamine synthetase	
AT1G67070-MONOMER	AT1G67070		mannose-6-phosphate isomerase	
AT1G67090-MONOMER	AT1G67090		RUBISCO small subunit	ribulose-bisphosphate carboxylase, RBCS1A, RBCS
AT1G67110-MONOMER	AT1G67110		cytokinin <i>trans</i>-hydroxylase	CYP735A2
AT1G67830-MONOMER	AT1G67830	Q9FXE5	&alpha;-fucosidase	
AT1G67990-MONOMER	AT1G67990	Q9C9W4		
AT1G68000-MONOMER	AT1G68000		AtPIS1	
AT1G68010-MONOMER	AT1G68010		hydroxypyruvate reductase	glycerate dehydrogenase, AT1G68010, HPR
AT1G68460-MONOMER	AT1G68460	Q94ID3	adenylate isopentenyltransferase	IPT
AT1G68530-MONOMER	AT1G68530		3-ketoacyl-CoA synthase	CER6, condensing enzyme, KCS, CUT1
AT1G68760-MONOMER	AT1G68760		8-oxo-dGTP pyrophosphohydrolase	
AT1G69370-MONOMER	AT1G69370			
AT1G69640-MONOMER	AT1G69640			
AT1G70560-MONOMER	AT1G70560		tryptophan aminotransferase	
AT1G70580-MONOMER	AT1G70580		alanine transaminase	
AT1G71750-MONOMER	AT1G71750	Q8L8L7	hypoxanthine-guanine phosphoribosyltransferase	
AT1G72970-MONOMER	AT1G72970		&omega;-hydroxy fatty acid &omega;-alcohol dehydrogenase	
AT1G73250-MONOMER	AT1G73250	O49213		
AT1G73370-MONOMER	AT1G73370		sucrose synthase	
AT1G74090-MONOMER	AT1G74090		desulfoglucosinolate sulfotransferase	
AT1G74100-MONOMER	AT1G74100		desulfoglucosinolate sulfotransferase	
AT1G74470-MONOMER	AT1G74470	O49594	chloroplastic geranylgeranyl diphosphate reductase	geranylgeranyl dehydrogenase
AT1G74540-MONOMER	AT1G74540	Q9CA61	CYP98A8	
AT1G74710-MONOMER	AT1G74710			
AT1G75330-MONOMER	AT1G75330	Q9FWS2		
AT1G76090-MONOMER	AT1G76090	Q94JS4		sterol methyltransferase3
AT1G76490-MONOMER	AT1G76490	P14891		
AT1G76680-MONOMER	AT1G76680		12-oxophytodienoate reductase	At1g76680, OPDA reductase
AT1G77590-MONOMER	AT1G77590		acyl-CoA synthetase	
AT1G77760-MONOMER	AT1G77760		nitrate reductase 1 subunit	
AT1G78390-MONOMER	AT1G78390			
AT1G78440-MONOMER	AT1G78440	Q8LEA2	gibberellin 2-oxidase	AtGA2OX1
AT1G78510-MONOMER	AT1G78510	Q8S948		<i>trans</i>-long-chain prenyl diphosphate synthase, solanesyl diphosphate synthase, solanesyl-PP synthase
AT1G78570-MONOMER	AT1G78570	Q9SYM5		
AT1G78590-MONOMER	AT1G78590		NADK3 subunit	
AT1G78960-MONOMER	AT1G78960			
AT1G78970-MONOMER	AT1G78970		lupeol synthase	oxidosqualene cyclase
AT1G79010-MONOMER	AT1G79010	Q42599	NADH-ubiquinone oxidoreductase 23 kDa subunit	
AT1G79440-MONOMER	AT1G79440		succinic semialdehyde dehydrogenase	
AT1G79460-MONOMER	AT1G79460	Q9SAK2	ent-kaurene synthase	AtKS
AT1G79500-MONOMER	AT1G79500	Q9AV97	3-deoxy-8-phosphooctulonate synthase subunit	
AT1G80230-MONOMER	AT1G80230	Q9SSB8	complex IV subunit 5b	complex IV subunit 5b
AT1G80330-MONOMER	AT1G80330	Q9C971		AtGA3OX4
AT1G80340-MONOMER	AT1G80340	Q9ZT84	gibberellin 3-oxidase	
AT1G80380-MONOMER	AT1G80380	Q944I4		glycerate kinase
AT1G80460-MONOMER	AT1G80460			
AT2G01350-MONOMER	AT2G01350			
AT2G02050-MONOMER	AT2G02050	Q9SKC9	NADH-ubiquinone oxidoreductase B 18 kDa subunit	
AT2G02500-MONOMER	AT2G02500	P69834		CTP:2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
AT2G03760-MONOMER	AT2G03760		brassinosteroid sulfotransferase	
AT2G04350-MONOMER	AT2G04350		long-chain-fatty-acid-CoA ligase	
AT2G04450-MONOMER	AT2G04450		NADH pyrophosphatase	NADH pyrophosphohydrolase
AT2G06050-MONOMER	AT2G06050		12-oxophytodienoate reductase	OPDA reductase
AT2G06925-MONOMER	AT2G06925			PLA2
AT2G07050-MONOMER	AT2G07050	P38605	cycloartenol synthase	CAS1
AT2G11810-MONOMER	AT2G11810		UDP-galactose:DAG galactosyltransferase	MGDG synthase
AT2G13360-MONOMER	AGT1			alanine-glyoxylate transaminase
AT2G14750-MONOMER	AT2G14750			
AT2G14920-MONOMER	AT2G14920		brassinosteroid sulfotransferase	
AT2G15480-MONOMER	AT2G15480		UDP glucose:dinitrotoluene glycosyltransferase	
AT2G15490-MONOMER	AT2G15490		UDP glucose:dinitrotoluene glycosyltransferase	
AT2G17130-MONOMER	AT2G17130		NAD+-dependent isocitrate dehydrogenase regulatory subunit	
AT2G18250-MONOMER	AT2G18250			
AT2G18640-MONOMER	AT2G18640	Q9SLG2		
AT2G18950-MONOMER	AT2G18950			
AT2G19070-MONOMER	AT2G19070	O64470	spermidine hydroxycinnamoyl transferase	
AT2G19500-MONOMER	AT2G19500	Q9FUJ3	cytokinin oxidase	cytokinin dehydrogenase, CKX2
AT2G19570-MONOMER	AT2G19570	O65896	At2G19570	
AT2G19800-MONOMER	AT2G19800			
AT2G19860-MONOMER	AT2G19860			
AT2G20360-MONOMER	AT2G20360	Q9SK66	NADH-ubiquinone oxidoreductase 39 kDa subunit	
AT2G20610-MONOMER	AT2G20610		alkylthiohydroximate C-S lyase	
AT2G20690-MONOMER	AT2G20690		riboflavin synthase subunit	riboflavin synthase
AT2G21750-MONOMER	AT3G21750	Q9LSY9	hydroxybenzoate UDP-glucosyltransferase / quercetin UDP-glucosyltransferase	
AT2G22330-MONOMER	AT2G22330		CYP79B3	
AT2G22780-MONOMER	AT2G22780		malate dehydrogenase	
AT2G22810-MONOMER	AT2G22810		1-aminocyclopropane-1-carboxylate synthase	ACS4
AT2G22990-MONOMER	AT2G22990			
AT2G23010-MONOMER			sinapoylglucose:sinapoylglucose <i>O</i>-sinapoyltransferase	
AT2G23170-MONOMER	AT2G23170		indole-3-acetyl-amido synthetase	indole-3-acetate-amido synthetase, IAA-amido synthetase
AT2G23250-MONOMER	AT2G23250	O22183		
AT2G23260-MONOMER	AT2G23260	O22182	indole-3-acetic acid glucosyltransferase / abscisic acid glucosyltransferase	UDP-glucosyltransferase
AT2G23800-MONOMER	AT2G23800	O04046		AtGGPS2
AT2G24210-MONOMER	AT2G24210	Q9FVI8	myrcene synthase	
AT2G24270-MONOMER	AT2G24270	Q1WIQ6	cytosolic glyceraldehyde 3-phosphate dehydrogenase	non-phosphorylating glyceraldehyde3-phosphate dehydrogenase, NP-GAPDH
AT2G25450-MONOMER	AT2G25450			
AT2G26260-MONOMER	AT2G26260	O64845		
AT2G26540-MONOMER	AT2G26540		uroporphyrinogen III synthase	uroporphyrinogen-III synthase
AT2G26710-MONOMER	AT2G26710			
AT2G27150-MONOMER	AT2G27150	Q7G9P4	abscisic aldehyde oxidase subunit	
AT2G27490-MONOMER	AT2G27490			
AT2G27690-MONOMER	AT2G27690		fatty acid &omega;-hydroxylase	
AT2G27730-MONOMER	AT2G27730	Q9ZUX4	NADH-ubiquinone oxidoreductase subunit	
AT2G27760-MONOMER	AT2G27760	Q9ZUX7		IPT2, IPPT
AT2G27860-MONOMER	AT2G27860	Q9ZUY6	UDP-D-apiose/UDP-D-xylose synthase subunit	
AT2G28100-MONOMER	AT2G28100	Q8GW72		
AT2G28190-MONOMER	AT2G28190		superoxide dismutase (Cu-Zn)	
AT2G28880-MONOMER	AT2G28880	Q8LPN3		
AT2G29090-MONOMER	AT2G29090	O81077		ABA 8'-hydroxylase
AT2G29630-MONOMER	AT2G29630			
AT2G29980-MONOMER	AT2G29980	P48623	&omega;-3 fatty acid desaturase monomer	
AT2G30490-MONOMER	AT2G30490		cinnamate 4-hydroxylase	ATC4H, CYP73A5, C4H
AT2G30770-MONOMER	AT2G30770	O49342		CYP71A13
AT2G31490-MONOMER	AT2G31490	Q9SIQ8	NADH-ubiquinone oxidoreductase subunit	
AT2G31955-MONOMER	AT2G31955	Q39055		
AT2G32440-MONOMER	AT2G32440	Q9C5Y2	<i>ent</i>-kaurenoate oxidase	AtKAO2, KAO
AT2G33070-MONOMER	AT2G33070			
AT2G33150-MONOMER	AT2G33150			
AT2G33220-MONOMER	AT2G33220	O49313	NADH-ubiquinone oxidoreductase B 16.6 kDa subunit	
AT2G34490-MONOMER	AT2G34490	O64698	C-22 sterol desaturase	C-22 desaturase
AT2G34500-MONOMER	AT2G34500	O64697		C-22 desaturase
AT2G34555-MONOMER	AT2G34555	O64692	gibberellin 2-oxidase	AtGA2OX3
AT2G34630-MONOMER	AT2G34630	O64684		GPP synthase, dimethyallylpyrophosphate transferase
AT2G34770-MONOMER	AT2G34770			
AT2G35370-MONOMER	AT2G35370		glycine decarboxylase H protein	AT2G35370
AT2G36230-MONOMER	AT2G36230			
AT2G36310-MONOMER	AT2G36310	Q9SJM7		
AT2G36530-MONOMER	AT2G36530	P25696	cytoplasmic enolase	phosphopyruvate hydratase, LOS2
AT2G36750-MONOMER	AT2G36750	Q9ZQ99	UDP glucose:cytokinin glycosyltransferase	UDP glycosyltransferase 73C1
AT2G36790-MONOMER	AT2G36790		UDP-glucose:flavonol-3-<i>O</i>-glycoside-7-<i>O</i>-glucosyltransferase	
AT2G36800-MONOMER	AT2G36800	Q9ZQ94	UDP glucose:cytokinin glycosyltransferase	UDP glycosyltransferase 73C5, UGT73C5
AT2G37040-MONOMER	AT2G37040		phenylalanine ammonia lyase	PAL1
AT2G37940-MONOMER	AT2G37940	Q9SH93		
AT2G38040-MONOMER	AT2G38040		carboxyltransferase &alpha; subunit	
AT2G38050-MONOMER	AT2G38050	Q38944	3-oxo-5&alpha;-steroid 4-dehydrogenase	DET2, steroid 5&alpha;-reductase
AT2G38230-MONOMER	AT2G38230	O80448	pyridoxal 5'-phosphate synthase	
AT2G38670-MONOMER	AT2G38670		ethanolamine-phosphate cytidylyltransferase	
AT2G38700-MONOMER	AT2G38700	O23722	mevalonate diphosphate decarboxylase subunit	
AT2G39290-MONOMER	AT2G39290		PGPS1	
AT2G39550-MONOMER	AT2G39550	O80642	geranylgeranyltransferase Type I &beta; subunit	
AT2G39770-MONOMER	AT2G39770			mannose-1-phosphate guanylyltransferase
AT2G40890-MONOMER	AT2G40890		p-coumaroyl shikimate/quinate 3'-hydroxylase	C3H, CYP98A3
AT2G41510-MONOMER	AT2G41510	O22213	cytokinin oxidase	CKX1
AT2G41540-MONOMER	AT2G41540			
AT2G42010-MONOMER	AT2G42010		PLD &beta;	
AT2G42310-MONOMER	AT2G42310	Q9SLC8	NADH-ubiquinone oxidoreductase subunit	
AT2G43100-MONOMER	AT2G43100	Q9ZW84	isopropylmalate isomerase, small subunit	isopropylmalate dehydratase, small subunit
AT2G43360-MONOMER	AT2G43360		biotin synthase subunit	
AT2G43750-MONOMER	AT2G43750		O-acetylserine (thiol) lyase	OasB
AT2G43760-MONOMER	AT2G43760	O22827	MPT synthase large subunit	
AT2G43820-MONOMER	AT2G43820	O22822	benzoic acid / salicylic acid glucosyltransferase	AtSGT1, UDP-glucose:benzoic acid glucosyltransferase / UDP-glucose:salicylic acid glucosyltransferase, UDP-glucose:benzoate glucosyltransferase / UDP-glucose:salicylate glucosyltransferase
AT2G44050-MONOMER	AT2G44050		DMRL synthase	6,7-dimethyl-8-ribityllumazine synthase
AT2G44160-MONOMER	AT2G44160		MTHFR2 subunit	
AT2G44350-MONOMER	AT2G44350		citrate synthase (mitochondrial)	
AT2G44490-MONOMER	AT2G44490		myrosinase	
AT2G44750-MONOMER	AT2G44750			
AT2G44810-MONOMER	AT2G44810		DAD1	
AT2G45310-MONOMER	AT2G45310	O22141	subunit of UDP-GlcA 4-epimerase	
AT2G45790-MONOMER	AT2G45790		phosphomannomutase	
AT2G45970-MONOMER	AT2G45970		fatty acid &omega;-hydroxylase	Lcr, CYP86A8 monooxygenase
AT2G46110-MONOMER	AT2G46110	O82357	ketopantoate hydroxymethyltransferase	KPHMT
AT2G46370-MONOMER	AT2G46370		jasmonoyl-amino acid synthetase	jasmonate:amino acid synthetase, JA-amino synthetase, JA-amido conjugate synthetase, jasmonic acid:amino acid synthetase, jasmonate:amino acid ligase (AMP-forming), jasmonyl-amino acid synthetase
AT2G46390-MONOMER	AT2G46390	Q9SKE0	complex II subunit 8	complex II subunit 8
AT2G46505-MONOMER	AT2G46505	Q941A0	complex II subunit 4	succinate dehydrogenase (ubiquinone), complex II subunit 4
AT2G47240-MONOMER	AT2G47240		long-chain-fatty-acid-CoA ligase	
AT2G47380-MONOMER	AT2G47380	O22912	complex IV subunit 5c	Cytochrome c oxidase subunit 5c-1, complex IV subunit 5c
AT2G47650-MONOMER	AT2G47650			
AT2G47690-MONOMER	AT2G47690	O82238	NADH-ubiquinone oxidoreductase 15 kDa subunit	
AT3G01120-MONOMER	AT3G01120		cystathionine &gamma;-synthase	CGS1
AT3G01420-MONOMER	G-12016	Q9SGH6	fatty acid &alpha;-dioxygenase	
AT3G01640-MONOMER	AT3G01640		glucuronokinase	
AT3G01910-MONOMER	AT3G01910		SO subunit	
AT3G02020-MONOMER	AT3G02020			
AT3G02090-MONOMER	G-6802	Q9SGA7	mitochondrial processing peptidase &beta;-subunit	mitochondrial processing peptidase &beta;-subunit
AT3G02570-MONOMER	AT3G02570		mannose-6-phosphate isomerase//	
AT3G02580-MONOMER	AT3G02580		&Delta;<sup>7</sup>-sterol-C5-desaturase	DWF7
AT3G02780-MONOMER	AT3G02780	Q42553		IPP isomerase
AT3G02870-MONOMER	AT3G02870		L-galactose-1-phosphate phosphatase//inositol or phosphatidylinositol phosphatase	
AT3G02875-MONOMER	AT3G02875		indole-3-acetyl-leu hydrolase	IAA-amino acid hydrolase, IAA-Leu conjugate hydrolase
AT3G03100-MONOMER	AT3G03100	Q9M9M9	NADH-ubiquinone oxidoreductase B 17.2 kDa subunit	Complex I-B17.2, CI-B17.2
AT3G03301-MONOMER	AT3G03310			PLA1
AT3G03530-MONOMER	AT3G03530			
AT3G03540-MONOMER	AT3G03540			
AT3G03780-MONOMER	AT3G03780			
AT3G04870-MONOMER	AT3G04870	Q38893	&zeta;-carotene desaturase monomer	AT3g04870
AT3G05970-MONOMER	AT3G05970		acyl-CoA synthetase	
AT3G06860-MONOMER	AT3G06860		enoyl-CoA hydratase	
AT3G07270-MONOMER	AT3G07270		GTP cyclohydrolase I subunit	
AT3G08610-MONOMER	AT3G08610	Q9C9Z5	NADH-ubiquinone oxidoreductase MWFE subunit	
AT3G09820-MONOMER	AT3G09820			
AT3G10160-MONOMER	AT3G10160		folylpolyglutamate synthetase	
AT3G10230-MONOMER	AT3G10230	Q38933	lycopene &beta; cyclase	
AT3G10370-MONOMER	AT3G10370	Q9SS48		
AT3G10870-MONOMER	AT3G10870		methyl indole-3-acetate methylesterase	methyl indole-3-acetic acid methylesterase, MeIAA methylesterase
AT3G10920-MONOMER	AT3G10920		superoxide dismutase (Mn)	
AT3G11170-MONOMER	AT3G11170	P46310		
AT3G11430-MONOMER	AT3G11430		1-acylglycerol-3-phosphate O-acyltransferase	
AT3G11480-MONOMER	AT3G11480		AtBSMT1 subunit	
AT3G11670-MONOMER	AT3G11670			DGDG synthase
AT3G11750-MONOMER	AT3G11750		dihydroneopterin aldolase	
AT3G12120-MONOMER	AT3G12120	P46313	&omega;-6 fatty acid desaturase, endoplasmic reticulum	
AT3G12260-MONOMER	AT3G12260		NADH-ubiquinone oxidoreductase B 14 kDa subunit	
AT3G13110-MONOMER	AT3G13110		serine acetyltransferase	SAT-1
AT3G13730-MONOMER	AT3G13730	Q94IA6		CYP90D1
AT3G14390-MONOMER	AT3G14390			
AT3G14420-MONOMER	AT3G14420		glycolate oxidase	
AT3G14440-MONOMER	AT3G14440	Q9LRR7		
AT3G14550-MONOMER	AT3G14550	Q8GY09		
AT3G14940-MONOMER	AT3G14940	Q84VW9	phosphoenolpyruvate carboxylase	
AT3G15730-MONOMER	AT3G15730		PLD &alpha;	
AT3G15850-MONOMER	AT3G15850			
AT3G16390-MONOMER	AT3G16390			
AT3G16400-MONOMER	AT3G16400			
AT3G16410-MONOMER	AT3G16410			
AT3G16480-MONOMER	AT3G16480	O04308	mitochondrial processing peptidase &alpha;-subunit	&alpha;-MPP 1, mitochondrial processing peptidase &alpha;-subunit
AT3G16785-MONOMER	AT3G16785		PLD &zeta;	
AT3G17820-MONOMER	AT3G17820		glutamine synthetase	
AT3G18000-MONOMER	AT3G18000		phosphoethanolamine N-methyltransferase	
AT3G18030-MONOMER	AT3G18030			
AT3G19160-MONOMER	AT3G19160	Q9LJL4	adenylate isopentenyltransferase	IPT8
AT3G19270-MONOMER	AT3G19270	Q8LF37		ABA 8'-hydroxylase
AT3G19280-MONOMER	AT3G19280	Q9LJK1		
AT3G19450-MONOMER	AT3G19450		cinnamyl alcohol dehydrogenase	coniferyl alcohol dehydrogenase, sinapyl alcohol dehydrogenase, 4-coumaryl alcohol dehydrogenase
AT3G19710-MONOMER	AT3G19710			
AT3G19820-MONOMER	AT3G19820	Q39085	&Delta;24 reductase	DWARF1, DWF1, DIMINUTO1, DIM1
AT3G21070-MONOMER	AT3G21070		NADK1 subunit	
AT3G21230-MONOMER	AT3G21230			
AT3G21240-MONOMER	AT3G21240	Q9S725	4-coumarate coenzyme A ligase	4-cinnamoyl coenzyme A ligase, 4CL2
AT3G21560-MONOMER	AT3G21560			
AT3G21780-MONOMER	AT3G21780			
AT3G22370-MONOMER	AT3G22370	Q39219	ubiquinone oxidase	alternative oxidase
AT3G22425-MONOMER	AT3G22425			
AT3G22890-MONOMER	AT3G22890		APS1	
AT3G23410-MONOMER	AT3G23410	Q9LW56		
AT3G23630-MONOMER	AT3G23630	Q9LUG4	adenylate isopentenyltransferase	IPT7
AT3G24220-MONOMER	AT3G24220			
AT3G24300-MONOMER	AT3G24300	Q9SQH9		Ammonium transporter 1 member 3
AT3G24503-MONOMER	AT3G24503		hydroxycinnamaldehyde dehydrogenase	
AT3G25110-MONOMER	AT3G25110			
AT3G25585-MONOMER	AT3G25585		aminoalcoholphosphotransferase	
AT3G25770-MONOMER	AT3G25770		allene oxide cyclase	
AT3G25810-MONOMER	AT3G25810		monoterpene synthese [multifunctional]	
AT3G25820-MONOMER	AT3G25820	Q9LDF1	1,8-cineole synthase	
AT3G25830-MONOMER	AT3G25830		1,8-cineole synthase	
AT3G25900-MONOMER	AT3G25900		homocysteine S-methyltransferase	
AT3G26650-MONOMER	AT3G26650	P25856	chloroplastic glyceraldehyde 3-phosphate dehydrogenase A	GAPDH, GapA
AT3G26830-MONOMER	AT3G26830	Q9LW27		CYP71B15
AT3G27240-MONOMER	AT3G27240	Q94A63	cytochrome <i>c<sub>1</sub></i>	cytochrome <i>c<sub>1</sub></i>
AT3G29200-MONOMER	AT3G29200			
AT3G30180-MONOMER	AT3G30180	Q940V4	brassinolide synthase	
AT3G30775-MONOMER	AT3G30775	P92983	proline dehydrogenase 1	
